"rownum","MonsterVariety","f32_16","MonsterHeightBracket","i32_36","i32_40"
976,1041,174.23,2,0,0
977,1044,174.23,2,0,0
978,1046,174.23,2,0,0
979,1055,320.17,4,0,0
980,1059,251.24,3,0,0
981,1060,251.24,3,0,0
982,1121,0,8,0,0
983,1124,174.35,2,0,0
984,1126,174.85,2,0,0
985,1128,185.29,2,0,0
986,1130,185.29,2,0,0
987,1132,183.75,2,0,0
988,1135,175.21,2,0,0
989,1152,188.08,2,0,0
990,1199,66.31,8,0,0
991,1213,415.97,5,0,0
992,1396,256.93,4,0,0
993,1398,184.56,3,0,0
994,1399,256.93,4,0,0
995,1400,184.56,3,0,0
996,1469,121.85,2,0,0
997,1487,86.67,0,0,0
998,1529,208.26,5,0,0
999,1542,249.63,4,0,0
1000,1543,212.36,3,0,0
1001,1545,212.36,3,0,0
1002,1555,200.61,2,0,0
1003,1556,200.61,2,0,0
1004,1557,200.61,2,0,0
1005,1559,172.69,2,0,0
1006,1560,172.69,2,0,0
1007,1604,378.47,4,0,0
1008,1609,143.4,2,0,0
1009,1610,189.04,2,0,0
1010,1611,189.93,2,0,0
1011,1612,189.41,2,0,0
1012,1613,189.49,2,0,0
1013,1614,189.1,2,0,0
1014,1615,189.37,2,0,0
1015,1616,189.41,2,0,0
1016,1617,201.18,2,0,0
1017,1619,0,8,0,0
1018,1620,325.87,5,0,0
1019,1621,269,5,0,0
1020,1625,80.79,0,0,0
1021,1631,0,8,0,0
1022,1632,405.41,5,0,0
1023,1633,186.68,3,0,0
1024,1,130.66,0,0,0
1025,3,130.66,0,0,0
1026,4,130.66,0,0,0
1027,5,225.35,2,0,0
1028,10,131.07,0,0,0
1029,11,86.38,7,0,0
1030,12,129.8,0,0,0
1031,13,145.17,2,0,0
1032,20,0,8,0,0
1033,37,190.75,2,0,0
1034,38,156.73,2,0,0
1035,39,161.12,2,0,0
1036,40,191.46,2,0,0
1037,41,184.77,2,0,0
1038,42,170.6,2,0,0
1039,55,190.75,2,0,0
1040,56,156.73,2,0,0
1041,57,161.12,2,0,0
1042,58,191.46,2,0,0
1043,59,184.77,2,0,0
1044,60,170.6,2,0,0
1045,79,0,8,0,0
1046,87,0,8,0,0
1047,89,42.3,8,0,0
1048,90,0,8,0,0
1049,94,189.08,2,0,0
1050,95,189.08,2,0,0
1051,96,190.02,2,0,0
1052,97,190.02,2,0,0
1053,98,189.5,2,0,0
1054,99,189.5,2,0,0
1055,100,189.59,2,0,0
1056,101,189.59,2,0,0
1057,102,189.14,2,0,0
1058,103,189.14,2,0,0
1059,104,189.48,2,0,0
1060,105,189.48,2,0,0
1061,106,208.08,2,0,0
1062,107,190.75,2,0,0
1063,108,156.73,2,0,0
1064,109,161.12,2,0,0
1065,110,191.46,2,0,0
1066,111,184.77,2,0,0
1067,112,170.6,2,0,0
1068,116,306.11,4,0,0
1069,117,306.11,4,0,0
1070,125,188.47,4,0,0
1071,126,188.47,4,0,0
1072,135,1568.92,5,0,0
1073,136,1568.92,5,0,0
1074,138,1568.92,5,0,0
1075,155,183.43,2,0,0
1076,156,183.43,2,0,0
1077,160,163.77,2,0,0
1078,163,277.12,3,0,0
1079,164,277.12,3,0,0
1080,173,62.39,7,0,0
1081,195,203.47,2,0,0
1082,196,203.47,2,0,0
1083,212,65.95,2,0,0
1084,227,342.17,4,0,0
1085,228,342.17,4,0,0
1086,266,313.64,4,0,0
1087,267,332.74,4,0,0
1088,269,348.77,4,0,0
1089,270,161.39,2,0,0
1090,369,283.6,3,0,0
1091,372,997.36,5,0,0
1092,375,214.82,2,0,0
1093,377,191.5,3,0,0
1094,448,299.42,3,0,0
1095,454,180.57,2,0,0
1096,455,178.46,2,0,0
1097,456,178.46,2,0,0
1098,457,179.92,2,0,0
1099,458,179.92,2,0,0
1100,459,187.19,2,0,0
1101,460,187.19,2,0,0
1102,461,144.28,2,0,0
1103,462,194.32,2,0,0
1104,463,208.87,3,0,0
1105,465,181.75,2,0,0
1106,466,217.36,2,0,0
1107,467,189.97,2,0,0
1108,468,99.69,7,0,0
1109,469,188.78,2,0,0
1110,470,180.92,2,0,0
1111,471,222.38,3,0,0
1112,472,222.38,3,0,0
1113,474,0,8,0,0
1114,475,203.41,2,0,0
1115,476,189.7,2,0,0
1116,477,175.5,2,0,0
1117,478,142.26,2,0,0
1118,481,0,8,0,0
1119,482,0,8,0,0
1120,484,0,8,0,0
1121,485,0,8,0,0
1122,487,0,8,0,0
1123,488,0,8,0,0
1124,490,0,8,0,0
1125,494,0,8,0,0
1126,500,0,8,0,0
1127,506,0,8,0,0
1128,512,0,8,0,0
1129,514,0,8,0,0
1130,518,0,8,0,0
1131,519,0,8,0,0
1132,521,0,8,0,0
1133,523,0,8,0,0
1134,525,0,8,0,0
1135,527,0,8,0,0
1136,529,0,8,0,0
1137,531,0,8,0,0
1138,538,0,8,0,0
1139,539,0,8,0,0
1140,540,0,8,0,0
1141,547,0,8,0,0
1142,551,0,8,0,0
1143,553,0,8,0,0
1144,555,0,8,0,0
1145,560,0,8,0,0
1146,562,0,8,0,0
1147,564,30.48,8,0,0
1148,565,163.24,2,0,0
1149,568,184.56,3,0,0
1150,569,0,8,0,0
1151,570,0,8,0,0
1152,571,0,8,0,0
1153,584,54.76,8,0,0
1154,621,414.08,5,0,0
1155,632,231.86,4,0,0
1156,635,148.04,2,0,0
1157,637,148.04,2,0,0
1158,639,148.04,2,0,0
1159,718,223.04,3,0,0
1160,725,224.78,3,0,0
1161,749,106.75,0,0,0
1162,755,200.62,2,0,0
1163,770,863.01,5,0,0
1164,790,272.21,3,0,0
1165,809,209.56,3,0,0
1166,821,340.94,4,0,0
1167,828,191.75,2,0,0
1168,829,254.38,3,0,0
1169,837,191.75,2,0,0
1170,890,279.98,3,0,0
1171,910,0,8,0,0
1172,911,9.19,8,0,0
1173,912,190.05,2,0,0
1174,913,289.01,3,0,0
1175,914,175.04,2,0,0
1176,915,201.56,2,0,0
1177,916,191.65,2,0,0
1178,917,304.74,4,0,0
1179,918,191.14,2,0,0
1180,919,205.68,2,0,0
1181,937,185.16,2,0,0
1182,940,212.38,3,0,0
1183,947,168.02,2,0,0
1184,960,208.09,2,0,0
1185,990,174.04,2,0,0
1186,1000,183.37,2,0,0
1187,1011,174.19,2,0,0
1188,1012,174.19,2,0,0
1189,1020,174.19,2,0,0
1190,1029,174.19,2,0,0
1191,1042,174.23,2,0,0
1192,1050,183.37,2,0,0
1193,1053,258.21,3,0,0
1194,1079,178.55,2,0,0
1195,1081,190.37,2,0,0
1196,1082,190.37,2,0,0
1197,1083,176.91,2,0,0
1198,1098,177.55,2,0,0
1199,1111,113.84,0,0,0
1200,1114,161.07,4,0,0
1201,1153,274.6,4,0,0
1202,1154,253.46,4,0,0
1203,1159,182.79,4,0,0
1204,1166,0,8,0,0
1205,1167,0,8,0,0
1206,1168,0,8,0,0
1207,1212,217.53,2,0,0
1208,1214,415.97,5,0,0
1209,1215,211.83,2,0,0
1210,1223,202.24,2,0,0
1211,1224,0.01,8,0,0
1212,1383,75.95,2,0,0
1213,1402,202.83,2,0,0
1214,1404,169.65,3,0,0
1215,1406,283.09,4,0,0
1216,1457,333.2,4,0,0
1217,1464,241.29,4,0,0
1218,1465,241.29,4,0,0
1219,1489,188.16,2,0,0
1220,1518,231.26,4,0,0
1221,1519,231.26,4,0,0
1222,1522,200.43,3,0,0
1223,1523,200.43,3,0,0
1224,1566,220.53,2,0,0
1225,1568,220.53,2,0,0
1226,1571,244.09,3,0,0
1227,1572,244.09,3,0,0
1228,1576,180.05,2,0,0
1229,1579,0,8,0,0
1230,1592,139.45,0,0,0
1231,1594,156.21,2,0,0
1232,1596,211.62,2,0,0
1233,1599,284.36,3,0,0
1234,1602,325.45,4,0,0
1235,1624,219.78,2,0,0
1236,1629,61.39,7,0,0
1237,1630,111.2,2,0,0
1238,1634,178.8,2,0,0
1239,1635,209.91,2,0,0
1240,1636,176.89,2,0,0
1241,1637,141.5,0,0,0
1242,1638,227.26,2,0,0
1243,1639,227.26,2,0,0
1244,1640,217.28,2,0,0
1245,1641,217.28,2,0,0
1246,1642,155.02,2,0,0
1247,1644,143.42,2,0,0
1248,1646,141.21,2,0,0
1249,1648,140.87,2,0,0
1250,1650,160.52,2,0,0
1251,1652,143.42,2,0,0
1252,1654,221.57,2,0,0
1253,1655,233.49,2,0,0
1254,1656,207.13,2,0,0
1255,1657,230.3,2,0,0
1256,1658,221.57,2,0,0
1257,1659,233.49,2,0,0
1258,1660,207.13,2,0,0
1259,1661,230.3,2,0,0
1260,1662,0,8,0,0
1261,1663,0,8,0,0
1262,1664,0,8,0,0
1263,1665,0,8,0,0
1264,1666,0,8,0,0
1265,1667,0,8,0,0
1266,1668,0,8,0,0
1267,1669,0,8,0,0
1268,1670,0,8,0,0
1269,1671,0,8,0,0
1270,1672,0,8,0,0
1271,1673,0,8,0,0
1272,1674,45.15,8,0,0
1273,1675,51.69,8,0,0
1274,1676,143.42,3,0,0
1275,1677,143.42,3,0,0
1276,1678,143.42,3,0,0
1277,1679,0,8,0,0
1278,1680,0,8,0,0
1279,1681,0,8,0,0
1280,1682,0,8,0,0
1281,1683,0,8,0,0
1282,1684,160.52,2,0,0
1283,1685,143.42,3,0,0
1284,1686,140.87,3,0,0
1285,1687,160.52,2,0,0
1286,1688,155.02,2,0,0
1287,1689,0,8,0,0
1288,1690,0,8,0,0
1289,1691,0,8,0,0
1290,1692,7.81,8,0,0
1291,1693,7.81,8,0,0
1292,1694,0,8,0,0
1293,1695,0,8,0,0
1294,1696,0,8,0,0
1295,1697,0,8,0,0
1296,1698,0,8,0,0
1297,1699,0,8,0,0
1298,1700,0,8,0,0
1299,1701,0,8,0,0
1300,1702,0,8,0,0
1301,1703,0,8,0,0
1302,1704,0,8,0,0
1303,1705,0,8,0,0
1304,1706,0,8,0,0
1305,1707,0,8,0,0
1306,1708,0,8,0,0
1307,1710,0,8,0,0
1308,1712,0,8,0,0
1309,1714,0,8,0,0
1310,1717,225.15,3,0,0
1311,1720,142.97,2,0,0
1312,1723,71.52,7,0,0
1313,1728,163.99,2,0,0
1314,1729,236.67,2,0,0
1315,1730,181.99,2,0,0
1316,1731,124.45,0,0,0
1317,1732,255.96,2,0,0
1318,1734,194.9,2,0,0
1319,1735,313.91,3,0,0
1320,1736,412.25,5,0,0
1321,1737,214.86,2,0,0
1322,1738,232.18,2,0,0
1323,1739,412.25,5,0,0
1324,1740,412.25,5,0,0
1325,1741,683.82,5,0,0
1326,1744,328.5,5,0,0
1327,1745,0,8,0,0
1328,1746,314.56,4,0,0
1329,1748,98.17,2,0,0
1330,1749,98.17,2,0,0
1331,1750,178.46,2,0,0
1332,1751,178.46,2,0,0
1333,1754,187.77,4,0,0
1334,1756,179.95,2,0,0
1335,1758,256.93,4,0,0
1336,1760,184.56,3,0,0
1337,1762,192.66,3,0,0
1338,1764,170.11,2,0,0
1339,1768,134.5,2,0,0
1340,1772,250,3,0,0
1341,1774,0,8,0,0
1342,1775,99.69,7,0,0
1343,1777,320.62,2,0,0
1344,1811,63.83,7,0,0
1345,1779,258.31,3,0,0
1346,1812,0,8,0,0
1347,1813,0,8,0,0
1348,1814,0,8,0,0
1349,1815,0,8,0,0
1350,1816,0,8,0,0
1351,1817,0,8,0,0
1352,1818,194.77,2,0,0
1353,1820,179.32,2,0,0
1354,1822,134.48,2,0,0
1355,1824,214.97,2,0,0
1356,1826,250.48,4,0,0
1357,1829,155.02,2,0,0
1358,1831,160.52,2,0,0
1359,1833,137.27,0,0,0
1360,1835,143.42,2,0,0
1361,1837,233.49,2,0,0
1362,1840,259.8,4,0,0
1363,1844,185.56,2,0,0
1364,1846,137.67,0,0,0
1365,1848,124.23,0,0,0
1366,1850,187.41,2,0,0
1367,1852,312.23,3,0,0
1368,1907,100,0,0,0
1369,120,202.28,2,0,0
1370,121,218.95,2,0,0
1371,238,234.17,2,0,0
1372,240,234.17,2,0,0
1373,292,208.69,2,0,0
1374,319,191.48,2,0,0
1375,336,189.21,2,0,0
1376,339,189.21,2,0,0
1377,342,189.21,2,0,0
1378,345,189.21,2,0,0
1379,386,141.58,2,0,0
1380,510,0,8,0,0
1381,541,0,8,0,0
1382,543,0,8,0,0
1383,545,0,8,0,0
1384,573,116.64,2,0,0
1385,612,188.96,2,0,0
1386,613,0,8,0,0
1387,641,148.04,2,0,0
1388,642,148.04,2,0,0
1389,655,123.42,0,0,0
1390,696,177.51,2,0,0
1391,697,177.51,2,0,0
1392,698,177.51,2,0,0
1393,699,177.51,2,0,0
1394,723,0,8,0,0
1395,737,189.21,2,0,0
1396,1001,183.37,2,0,0
1397,1004,174.19,2,0,0
1398,1137,275.59,4,0,0
1399,1397,256.93,4,0,0
1400,1433,166.26,2,0,0
1401,1436,328.77,4,0,0
1402,1480,190.74,2,0,0
1403,1488,84.04,0,0,0
1404,1533,177.29,2,0,0
1405,1535,177.29,2,0,0
1406,1537,223.53,3,0,0
1407,1584,201.35,3,0,0
1408,1587,306.85,4,0,0
1409,1628,233.8,2,0,0
1410,1713,0,8,0,0
1411,1715,0,8,0,0
1412,1716,0,8,0,0
1413,1721,140.92,2,0,0
1414,1722,140.92,2,0,0
1415,1724,81.35,7,0,0
1416,1725,80.74,7,0,0
1417,1726,221.45,2,0,0
1418,1727,221.45,2,0,0
1419,1733,255.96,2,0,0
1420,1742,683.82,5,0,0
1421,1743,124.45,2,0,0
1422,1766,260.77,4,0,0
1423,1781,130.66,0,0,0
1424,1782,0,8,0,0
1425,1783,106,0,0,0
1426,1784,100,8,0,0
1427,1785,1145.24,5,0,0
1428,1787,0,8,0,0
1429,1788,0,8,0,0
1430,1789,0,8,0,0
1431,1790,0,8,0,0
1432,1791,0,8,0,0
1433,1792,0,8,0,0
1434,1793,0,8,0,0
1435,1794,0,8,0,0
1436,1795,195.32,2,0,0
1437,1797,195.32,2,0,0
1438,1799,195.32,2,0,0
1439,1801,193.21,2,0,0
1440,1803,193.21,2,0,0
1441,1805,193.21,2,0,0
1442,1807,227.22,2,0,0
1443,1809,144.75,2,0,0
1444,1810,105.38,0,0,0
1445,1828,358.29,4,0,0
1446,1842,145.32,3,0,0
1447,1843,478.26,5,0,0
1448,1854,297.42,4,0,0
1449,1855,186.06,2,0,0
1450,1857,186.06,2,0,0
1451,1859,186.06,2,0,0
1452,1861,186.06,2,0,0
1453,1863,186.06,2,0,0
1454,1865,185.29,2,0,0
1455,1867,185.29,2,0,0
1456,1869,185.29,2,0,0
1457,1871,185.29,2,0,0
1458,1873,185.29,2,0,0
1459,1875,185.29,2,0,0
1460,1877,185.29,2,0,0
1461,1879,185.29,2,0,0
1462,1881,185.29,2,0,0
1463,1883,185.29,2,0,0
1464,1885,0,8,0,0
1465,1889,0,8,0,0
1466,1890,0,8,0,0
1467,1891,0,8,0,0
1468,1893,186.06,2,0,0
1469,1895,174.35,2,0,0
1470,1897,174.85,2,0,0
1471,1899,185.29,2,0,0
1472,1901,185.29,2,0,0
1473,1903,183.75,2,0,0
1474,1905,175.21,2,0,0
1475,1908,0,8,0,0
1476,1909,0,8,0,0
1477,1910,0,8,0,0
1478,1911,0,8,0,0
1479,1912,0,8,0,0
1480,1913,0,8,0,0
1481,1914,0,8,0,0
1482,1915,0,8,0,0
1483,1916,0,8,0,0
1484,1917,0,8,0,0
1485,1918,0,8,0,0
1486,1919,0,8,0,0
1487,1938,285.54,3,0,0
1488,1939,189.21,2,0,0
1489,1940,189.21,2,0,0
1490,1941,189.21,2,0,0
1491,1942,0,8,0,0
1492,1949,0,8,0,0
1493,1952,0,8,0,0
1494,1953,0,8,0,0
1495,1963,0,8,0,0
1496,1964,14.35,8,0,0
1497,1966,174.19,2,0,0
1498,1967,174.19,2,0,0
1499,1968,174.19,2,0,0
1500,1969,174.19,2,0,0
1501,1970,174.23,2,0,0
1502,1971,174.23,2,0,0
1503,1972,100,0,0,0
1504,67,0,8,0,0
1505,91,0,8,0,0
1506,92,0,8,0,0
1507,93,0,8,0,0
1508,118,306.11,4,0,0
1509,123,192.05,3,0,0
1510,127,188.47,4,0,0
1511,137,313.42,4,0,0
1512,139,1568.92,5,0,0
1513,152,220.63,3,0,0
1514,158,183.43,2,0,0
1515,165,277.12,4,0,0
1516,197,203.47,2,0,0
1517,198,203.47,2,0,0
1518,209,65.95,8,0,0
1519,211,65.95,7,0,0
1520,216,111.84,0,0,0
1521,222,148.28,2,0,0
1522,225,179.93,2,0,0
1523,229,342.17,4,0,0
1524,231,190.07,2,0,0
1525,234,172.21,2,0,0
1526,254,170.49,2,0,0
1527,256,170.49,2,0,0
1528,258,170.49,2,0,0
1529,262,120.93,2,0,0
1530,264,332.52,4,0,0
1531,268,332.74,4,0,0
1532,273,348.77,4,0,0
1533,277,76.71,7,0,0
1534,293,208.69,2,0,0
1535,294,208.69,2,0,0
1536,295,189.75,2,0,0
1537,296,189.75,2,0,0
1538,297,208.69,2,0,0
1539,298,189.75,2,0,0
1540,299,189.75,2,0,0
1541,302,192.38,2,0,0
1542,303,192.38,2,0,0
1543,305,195.6,2,0,0
1544,307,195.6,2,0,0
1545,309,193.29,2,0,0
1546,311,193.29,2,0,0
1547,348,189.21,2,0,0
1548,350,189.21,2,0,0
1549,352,189.21,2,0,0
1550,370,283.6,3,0,0
1551,378,191.5,3,0,0
1552,380,191.5,2,0,0
1553,382,0,8,0,0
1554,384,141.58,2,0,0
1555,388,141.58,2,0,0
1556,427,85.16,7,0,0
1557,451,189.21,2,0,0
1558,464,208.87,3,0,0
1559,473,1000,5,0,0
1560,483,0,8,0,0
1561,486,0,8,0,0
1562,489,0,8,0,0
1563,491,0,8,0,0
1564,492,0,8,0,0
1565,493,0,8,0,0
1566,495,0,8,0,0
1567,496,0,8,0,0
1568,497,0,8,0,0
1569,501,0,8,0,0
1570,502,0,8,0,0
1571,503,0,8,0,0
1572,507,0,8,0,0
1573,508,0,8,0,0
1574,509,0,8,0,0
1575,511,0,8,0,0
1576,513,0,8,0,0
1577,515,0,8,0,0
1578,520,0,8,0,0
1579,522,0,8,0,0
1580,524,0,8,0,0
1581,526,0,8,0,0
1582,528,0,8,0,0
1583,530,0,8,0,0
1584,532,0,8,0,0
1585,533,0,8,0,0
1586,534,0,8,0,0
1587,535,0,8,0,0
1588,536,0,8,0,0
1589,537,0,8,0,0
1590,542,0,8,0,0
1591,544,0,8,0,0
1592,546,0,8,0,0
1593,548,0,8,0,0
1594,549,0,8,0,0
1595,550,0,8,0,0
1596,552,0,8,0,0
1597,554,0,8,0,0
1598,556,0,8,0,0
1599,557,0,8,0,0
1600,558,0,8,0,0
1601,559,0,8,0,0
1602,561,0,8,0,0
1603,563,0,8,0,0
1604,592,238.33,4,0,0
1605,598,240.86,3,0,0
1606,601,179.92,2,0,0
1607,609,188.96,2,0,0
1608,615,228.47,4,0,0
1609,619,188.96,2,0,0
1610,623,414.08,5,0,0
1611,625,112.71,0,0,0
1612,629,243.28,3,0,0
1613,633,231.86,4,0,0
1614,658,358.33,5,0,0
1615,663,207.09,2,0,0
1616,665,217.36,3,0,0
1617,670,217.36,3,0,0
1618,676,290.53,3,0,0
1619,678,290.53,3,0,0
1620,680,290.53,3,0,0
1621,719,223.04,3,0,0
1622,722,220.71,2,0,0
1623,726,224.78,3,0,0
1624,727,224.78,3,0,0
1625,739,188.99,2,0,0
1626,741,188.99,2,0,0
1627,743,188.99,2,0,0
1628,745,188.99,2,0,0
1629,753,134.5,2,0,0
1630,757,201.03,2,0,0
1631,759,201.03,2,0,0
1632,771,863.01,5,0,0
1633,783,12.75,8,0,0
1634,789,272.21,3,0,0
1635,792,171.52,2,0,0
1636,794,183.85,2,0,0
1637,800,299.06,3,0,0
1638,810,209.56,3,0,0
1639,822,340.94,4,0,0
1640,871,201.72,2,0,0
1641,872,189.23,2,0,0
1642,873,218.53,2,0,0
1643,874,193.35,2,0,0
1644,891,270.79,3,0,0
1645,941,212.38,3,0,0
1646,944,212.38,3,0,0
1647,945,212.38,3,0,0
1648,948,168.02,2,0,0
1649,949,168.02,2,0,0
1650,954,281.97,3,0,0
1651,964,183.68,3,0,0
1652,968,66.31,7,0,0
1653,979,178.45,2,0,0
1654,980,189.19,2,0,0
1655,981,178.45,2,0,0
1656,1013,174.19,2,0,0
1657,1019,174.19,2,0,0
1658,1084,178.33,2,0,0
1659,1085,178.33,2,0,0
1660,1086,178.33,2,0,0
1661,1095,175.67,2,0,0
1662,1138,275.59,4,0,0
1663,1160,182.79,4,0,0
1664,1179,106,0,0,0
1665,1180,286.96,3,0,0
1666,1181,286.96,3,0,0
1667,1260,237.21,4,0,0
1668,1261,237.21,4,0,0
1669,1280,86.72,7,0,0
1670,1281,86.72,7,0,0
1671,1285,153.85,2,0,0
1672,1287,153.98,2,0,0
1673,1288,153.98,2,0,0
1674,1290,127.26,0,0,0
1675,1291,127.26,0,0,0
1676,1386,202.26,2,0,0
1677,1460,482.57,5,0,0
1678,1461,482.57,5,0,0
1679,1466,241.29,4,0,0
1680,1481,193.14,2,0,0
1681,1482,214.47,4,0,0
1682,1483,151.92,2,0,0
1683,1484,26.91,8,0,0
1684,1485,26.86,8,0,0
1685,1501,0,8,0,0
1686,1503,0,8,0,0
1687,1505,0,8,0,0
1688,1511,210.59,2,0,0
1689,1514,209.82,2,0,0
1690,1516,210.04,2,0,0
1691,1520,231.26,4,0,0
1692,1524,200.43,3,0,0
1693,1528,208.26,5,0,0
1694,1531,208.26,5,0,0
1695,1541,249.63,4,0,0
1696,1549,159.81,2,0,0
1697,1550,153.36,2,0,0
1698,1567,220.53,2,0,0
1699,1573,244.09,3,0,0
1700,1574,244.09,3,0,0
1701,1588,306.85,4,0,0
1702,1593,139.45,0,0,0
1703,1595,156.21,2,0,0
1704,1598,211.62,2,0,0
1705,1601,284.36,3,0,0
1706,1603,325.45,4,0,0
1707,1605,378.47,4,0,0
1708,1626,80.79,0,0,0
1709,1627,80.79,0,0,0
1710,1643,155.02,2,0,0
1711,1645,143.42,2,0,0
1712,1647,141.21,2,0,0
1713,1649,140.87,2,0,0
1714,1651,160.52,2,0,0
1715,1653,143.42,2,0,0
1716,1709,0,8,0,0
1717,1711,0,8,0,0
1718,1718,225.15,3,0,0
1719,1719,225.15,3,0,0
1720,1747,314.56,4,0,0
1721,1752,196.37,3,0,0
1722,1753,196.37,3,0,0
1723,1755,177.63,3,0,0
1724,1757,185.58,2,0,0
1725,1759,256.93,4,0,0
1726,1761,184.56,3,0,0
1727,1763,192.66,3,0,0
1728,1765,170.11,2,0,0
1729,1767,260.77,4,0,0
1730,1769,148.34,2,0,0
1731,1771,166.26,2,0,0
1732,1773,153.36,2,0,0
1733,1776,112.19,0,0,0
1734,1778,248.31,3,0,0
1735,1780,301.25,4,0,0
1736,1786,1145.24,5,0,0
1737,1796,195.32,2,0,0
1738,1798,195.32,2,0,0
1739,1800,195.32,2,0,0
1740,1802,193.21,2,0,0
1741,1804,193.21,2,0,0
1742,1806,193.21,2,0,0
1743,1808,227.22,2,0,0
1744,1819,194.77,2,0,0
1745,1821,179.32,2,0,0
1746,1823,134.48,2,0,0
1747,1825,214.97,2,0,0
1748,1827,250.48,4,0,0
1749,1830,155.02,2,0,0
1750,1832,160.52,2,0,0
1751,1834,137.27,0,0,0
1752,1836,143.42,2,0,0
1753,1838,233.49,2,0,0
1754,1839,0,8,0,0
1755,1841,259.8,4,0,0
1756,1845,185.56,2,0,0
1757,1847,137.67,0,0,0
1758,1849,124.23,0,0,0
1759,1851,187.41,2,0,0
1760,1853,312.23,4,0,0
1761,1856,186.06,2,0,0
1762,1858,186.06,2,0,0
1763,1860,186.06,2,0,0
1764,1862,186.06,2,0,0
1765,1864,186.06,2,0,0
1766,1866,185.29,2,0,0
1767,1868,185.29,2,0,0
1768,1870,185.29,2,0,0
1769,1872,185.29,2,0,0
1770,1874,185.29,2,0,0
1771,1876,185.29,2,0,0
1772,1878,185.29,2,0,0
1773,1880,185.29,2,0,0
1774,1882,185.29,2,0,0
1775,1884,185.29,2,0,0
1776,1886,0,8,0,0
1777,1887,0,8,0,0
1778,1888,0,8,0,0
1779,1894,186.06,2,0,0
1780,1896,174.35,2,0,0
1781,1898,174.85,2,0,0
1782,1900,185.29,2,0,0
1783,1902,185.29,2,0,0
1784,1904,183.75,2,0,0
1785,1906,175.21,2,0,0
1786,1920,0,8,0,0
1787,1921,0,8,0,0
1788,1922,0,8,0,0
1789,1923,0,8,0,0
1790,1924,0,8,0,0
1791,1925,0,8,0,0
1792,1926,0,8,0,0
1793,1927,0,8,0,0
1794,1928,0,8,0,0
1795,1929,0,8,0,0
1796,1930,0,8,0,0
1797,1931,0,8,0,0
1798,1932,0,8,0,0
1799,1933,0,8,0,0
1800,1934,0,8,0,0
1801,1935,0,8,0,0
1802,1936,0,8,0,0
1803,1937,223.53,3,0,0
1804,1943,409.06,5,0,0
1805,1944,97.67,7,0,0
1806,1945,141.74,2,0,0
1807,1946,18.52,8,0,0
1808,1947,233.8,2,0,0
1809,1948,233.8,2,0,0
1810,1950,77.07,7,0,0
1811,1954,0,8,0,0
1812,1955,0,8,0,0
1813,1956,0,8,0,0
1814,1973,189.08,2,0,0
1815,1974,189.08,2,0,0
1816,1975,190.02,2,0,0
1817,1976,190.02,2,0,0
1818,1977,189.5,2,0,0
1819,1978,189.5,2,0,0
1820,1979,189.5,2,0,0
1821,1980,189.5,2,0,0
1822,1981,189.59,2,0,0
1823,1982,189.59,2,0,0
1824,1983,189.48,2,0,0
1825,1984,189.48,2,0,0
1826,1985,100,0,0,0
1827,1986,0,8,0,0
1828,1987,0,8,0,0
1829,1988,0,8,0,0
1830,1989,0,8,0,0
1831,1990,0,8,0,0
1832,1991,0,8,0,0
1833,1992,0,8,0,0
1834,1993,0,8,0,0
1835,1994,0,8,0,0
1836,1995,0,8,0,0
1837,2005,0,8,0,0
1838,2006,0,8,0,0
1839,2007,0,8,0,0
1840,2009,90.34,7,0,0
1841,2010,90.34,7,0,0
1842,2011,482.57,4,0,0
1843,2012,0,8,0,0
1844,2013,230.1,2,0,0
1845,2014,0,8,0,0
1846,2015,0,8,0,0
1847,2016,0,8,0,0
1848,2017,0,8,0,0
1849,2018,0,8,0,0
1850,2019,0,8,0,0
1851,2020,0,8,0,0
1852,2021,225.35,2,0,0
1853,2022,130.66,0,0,0
1854,2023,235.91,2,0,0
1855,2024,201.29,2,0,0
1856,2025,104.41,0,0,0
1857,2026,208.28,2,0,0
1858,2027,272.21,3,0,0
1859,2028,127.49,0,0,0
1860,2030,12.75,8,0,0
1861,2032,377.41,4,0,0
1862,2035,218.45,2,0,0
1863,2036,285.98,4,0,0
1864,2037,147.1,2,0,0
1865,2038,186.75,2,0,0
1866,2039,322.86,4,0,0
1867,2040,240.73,3,0,0
1868,2041,241.85,3,0,0
1869,2044,121.25,0,0,0
1870,2045,189.89,2,0,0
1871,2046,184.6,2,0,0
1872,2047,0,8,0,0
1873,504,0,8,0,0
1874,505,0,8,0,0
1875,516,0,8,0,0
1876,517,0,8,0,0
1877,763,199.92,2,0,0
1878,764,187.49,2,0,0
1879,765,191.5,2,0,0
1880,1892,0,8,0,0
1881,1957,0,8,0,0
1882,1958,0,8,0,0
1883,1959,0,8,0,0
1884,1960,0,8,0,0
1885,2008,0,8,0,0
1886,2029,127.49,0,0,0
1887,2042,241.85,4,0,0
1888,2043,241.85,3,0,0
1889,2160,0,8,0,0
1890,2161,0,8,0,0
1891,2182,190.37,2,0,0
1892,2,119.31,0,0,0
1893,14,138.08,0,0,0
1894,72,1145.24,5,0,0
1895,73,0,8,0,0
1896,80,0,8,0,0
1897,81,1145.24,5,0,0
1898,82,327.83,4,0,0
1899,83,1145.24,5,0,0
1900,199,203.47,2,0,0
1901,265,332.52,4,0,0
1902,272,348.77,4,0,0
