"rownum","Id","i32_8","DisplayString","DisplayString (French)","DisplayString (German)","DisplayString (Japanese)","DisplayString (Korean)","DisplayString (Portuguese)","DisplayString (Russian)","DisplayString (Spanish)","DisplayString (Thai)","DisplayString (Traditional Chinese)","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)"
357,"belly_area",-287178683,"","","","","","","","","","","","","","","","","","","",""
358,"solaris_area",922251731,"","","","","","","","","","","","","","","","","","","",""
359,"prison_area",-110745582,"","","","","","","","","","","","","","","","","","","",""
360,"fields_area",1268745944,"","","","","","","","","","","","","","","","","","","",""
361,"chamber_of_sins_area",756361704,"","","","","","","","","","","","","","","","","","","",""
362,"has_road_area",-238271062,"","","","","","","","","","","","","","","","","","","",""
363,"garden_area",-770113080,"","","","","","","","","","","","","","","","","","","",""
364,"dock_area",500528753,"","","","","","","","","","","","","","","","","","","",""
365,"sewer_area",1340884354,"","","","","","","","","","","","","","","","","","","",""
366,"crossroad_area",-1061016031,"","","","","","","","","","","","","","","","","","","",""
367,"catacomb_area",-1130894900,"","","","","","","","","","","","","","","","","","","",""
368,"lunaris_outer_area",-1889457657,"","","","","","","","","","","","","","","","","","","",""
369,"crypt_area",1036779960,"","","","","","","","","","","","","","","","","","","",""
370,"vaal_pyramid_area",1614719189,"","","","","","","","","","","","","","","","","","","",""
371,"forest_map_area",-2123286789,"","","","","","","","","","","","","","","","","","","",""
372,"urban_sarn_area",737026885,"","","","","","","","","","","","","","","","","","","",""
373,"aqueduct_area",-1784854480,"","","","","","","","","","","","","","","","","","","",""
374,"thicket_area",-604736593,"","","","","","","","","","","","","","","","","","","",""
375,"bandit_area",-1723770641,"","","","","","","","","","","","","","","","","","","",""
376,"pitfight_area",-1894962672,"","","","","","","","","","","","","","","","","","","",""
377,"slums_area",2087381849,"","","","","","","","","","","","","","","","","","","",""
378,"lunaris_area",-1680831610,"","","","","","","","","","","","","","","","","","","",""
379,"vaal_ruin_area",-370437413,"","","","","","","","","","","","","","","","","","","",""
380,"reef_area",-141565650,"","","","","","","","","","","","","","","","","","","",""
381,"mine_area",915076726,"","","","","","","","","","","","","","","","","","","",""
382,"has_foxes_area",-1527759504,"","","","","","","","","","","","","","","","","","","",""
383,"flooded_area",-1169090247,"","","","","","","","","","","","","","","","","","","",""
384,"fetid_area",1974399428,"","","","","","","","","","","","","","","","","","","",""
385,"necropolis_area",-739518741,"","","","","","","","","","","","","","","","","","","",""
386,"sceptre_of_god_area",-1716377705,"","","","","","","","","","","","","","","","","","","",""
387,"graveyard_area",2128066672,"","","","","","","","","","","","","","","","","","","",""
388,"den_area",-711449268,"","","","","","","","","","","","","","","","","","","",""
389,"river_area",-823332157,"","","","","","","","","","","","","","","","","","","",""
390,"ship_graveyard_area",-714621009,"","","","","","","","","","","","","","","","","","","",""
391,"tower_area",1579486399,"","","","","","","","","","","","","","","","","","","",""
392,"relic_area",1500836547,"","","","","","","","","","","","","","","","","","","",""
393,"dark_forest_area",-1578083259,"","","","","","","","","","","","","","","","","","","",""
394,"parapet_area",-1520779394,"","","","","","","","","","","","","","","","","","","",""
395,"cave_area",1733252439,"","","","","","","","","","","","","","","","","","","",""
396,"desert_area",466974660,"","","","","","","","","","","","","","","","","","","",""
397,"arena_area",-745481869,"","","","","","","","","","","","","","","","","","","",""
398,"lightning_area",1503849645,"","","","","","","","","","","","","","","","","","","",""
399,"rain_area",384525428,"","","","","","","","","","","","","","","","","","","",""
400,"snow_area",1190267659,"","","","","","","","","","","","","","","","","","","",""
401,"fire_area",1129161990,"","","","","","","","","","","","","","","","","","","",""
402,"mausoleum_area",-554683848,"","","","","","","","","","","","","","","","","","","",""
403,"wealthy_area",918134475,"","","","","","","","","","","","","","","","","","","",""
404,"otherworldly_story_area",-1564919931,"","","","","","","","","","","","","","","","","","","",""
405,"harvest_area",1518529547,"","","","","","","","","","","","","","","","","","","",""
406,"triple_boss_map",1446067374,"","","","","","","","","","","","","","","","","","","",""
407,"lighthouse_area",-26049735,"","","","","","","","","","","","","","","","","","","",""
408,"lunaris_blood_area",-6029735,"","","","","","","","","","","","","","","","","","","",""
409,"ruined_vaal_city_area",-84437433,"","","","","","","","","","","","","","","","","","","",""
410,"coast_boat_area",-1887102164,"","","","","","","","","","","","","","","","","","","",""
411,"snow_mountain_area",74264669,"","","","","","","","","","","","","","","","","","","",""
412,"synthesised_monster",654576993,"<rgb(175,238,238)>{Synthesised}","<rgb(175,238,238)>{Synthétisé}","<rgb(175,238,238)>{Synthetisiert}","<rgb(175,238,238)>{シンセシス}","<rgb(175,238,238)>{결합된}","<rgb(175,238,238)>{Sintetizado}","<rgb(175,238,238)>{Синтезированный}","<rgb(175,238,238)>{Sintetizado}","<rgb(175,238,238)>{สังเคราะห์}","<rgb(175,238,238)>{追憶之}","","","","","","","","","",""
413,"polished_scarab",1556871574,"","","","","","","","","","","","","","","","","","","",""
414,"gilded_scarab",157396454,"","","","","","","","","","","","","","","","","","","",""
415,"high_gardens_area",1168077614,"","","","","","","","","","","","","","","","","","","",""
416,"crystal_ore_area",-1841038860,"","","","","","","","","","","","","","","","","","","",""
417,"tropical_island_area",1767868224,"","","","","","","","","","","","","","","","","","","",""
418,"jungle_valley_area",-410609165,"","","","","","","","","","","","","","","","","","","",""
419,"wasteland_area",475108083,"","","","","","","","","","","","","","","","","","","",""
420,"desert_map_area",63770663,"","","","","","","","","","","","","","","","","","","",""
421,"mud_geyser_area",-42598793,"","","","","","","","","","","","","","","","","","","",""
422,"southern_forest_area",-1374835406,"","","","","","","","","","","","","","","","","","","",""
423,"northern_forest_area",-1736548907,"","","","","","","","","","","","","","","","","","","",""
424,"dried_lake_area",-1762062451,"","","","","","","","","","","","","","","","","","","",""
425,"labyrinth_end_area",1331911130,"","","","","","","","","","","","","","","","","","","",""
426,"old_fields_area",-265403006,"","","","","","","","","","","","","","","","","","","",""
427,"archives_area",-1211213917,"","","","","","","","","","","","","","","","","","","",""
428,"labyrinth_OH_area",-779896387,"","","","","","","","","","","","","","","","","","","",""
429,"temple_of_decay_area",-2080168042,"","","","","","","","","","","","","","","","","","","",""
430,"arachnid_tomb_map_area",-312586874,"","","","","","","","","","","","","","","","","","","",""
431,"cemetery_map_area",75170671,"","","","","","","","","","","","","","","","","","","",""
432,"quay_area",1529258141,"","","","","","","","","","","","","","","","","","","",""
433,"synthesised_monster2",-487227875,"<rgb(175,238,238)>{Synthesised}","<rgb(175,238,238)>{Synthétisé}","<rgb(175,238,238)>{Synthetisiert}","<rgb(175,238,238)>{シンセシス}","<rgb(175,238,238)>{결합된}","<rgb(175,238,238)>{Sintetizado}","<rgb(175,238,238)>{Синтезированный}","<rgb(175,238,238)>{Sintetizado}","<rgb(175,238,238)>{สังเคราะห์}","<rgb(175,238,238)>{追憶之}","","","","","","","","","",""
434,"core_map_area",2106052595,"","","","","","","","","","","","","","","","","","","",""
435,"breachstone2",260361620,"","","","","","","","","","","","","","","","","","","",""
436,"breachstone3",1575961709,"","","","","","","","","","","","","","","","","","","",""
437,"breachstone4",1085250937,"","","","","","","","","","","","","","","","","","","",""
438,"breach_blessing",2144013449,"","","","","","","","","","","","","","","","","","","",""
439,"corrupted_vaal",-1738705889,"<rgb(212, 0, 0)>{Corrupted}","<rgb(212, 0, 0)>{Corrompu}","<rgb(212, 0, 0)>{Verderbt}","<rgb(212, 0, 0)>{コラプト}","<rgb(212, 0, 0)>{타락}","<rgb(212, 0, 0)>{Corrompido}","<rgb(212, 0, 0)>{Осквернённый}","<rgb(212, 0, 0)>{Corrupto}","<rgb(212, 0, 0)>{มีมลทิน}","<rgb(212, 0, 0)>{已汙染}","","","","","","","","","",""
440,"shaper_divination",-1202642179,"","","","","","","","","","","","","","","","","","","",""
441,"elder_divination",538312549,"","","","","","","","","","","","","","","","","","","",""
442,"fire_prison_area",1035217270,"","","","","","","","","","","","","","","","","","","",""
443,"synthesis_area",-746517959,"","","","","","","","","","","","","","","","","","","",""
444,"attack_staff",765125441,"","","","","","","","","","","","","","","","","","","",""
445,"attack_dagger",-1708661606,"","","","","","","","","","","","","","","","","","","",""
446,"legion_monster",932477852,"","","","","","","","","","","","","","","","","","","",""
447,"ringatlas3",-1007621430,"","","","","","","","","","","","","","","","","","","",""
448,"ringatlas4",1124329052,"","","","","","","","","","","","","","","","","","","",""
449,"rare_monster_pack",463025022,"<rgb(255, 255, 0)>{Minion}","<rgb(255, 255, 0)>{Serviteur}","<rgb(255, 255, 0)>{Kreatur}","<rgb(255, 255, 0)>{ミニオン}","<rgb(255, 255, 0)>{소환수}","<rgb(255, 255, 0)>{Lacaios}","<rgb(255, 255, 0)>{Приспешник}","<rgb(255, 255, 0)>{Esbirro}","<rgb(255, 255, 0)>{มิเนียน}","<rgb(255, 255, 0)>{召喚物}","","","","","","","","","",""
450,"weapon_can_roll_minion_modifiers",-44836073,"","","","","","","","","","","","","","","","","","","",""
451,"wandatlas1",1429893026,"","","","","","","","","","","","","","","","","","","",""
452,"has_atlas_mission",1175934164,"","","","","","","","","","","","","","","","","","","",""
453,"legion_splinter",-690072327,"","","","","","","","","","","","","","","","","","","",""
454,"unique_shard",816597144,"","","","","","","","","","","","","","","","","","","",""
455,"unique_shard_base",785597768,"","","","","","","","","","","","","","","","","","","",""
456,"infected_map",-500027408,"","","","","","","","","","","","","","","","","","","",""
457,"can_be_infected_map",-2003763721,"","","","","","","","","","","","","","","","","","","",""
458,"mushrune",781803728,"","","","","","","","","","","","","","","","","","","",""
459,"blight_death_fire",-1384901705,"","","","","","","","","","","","","","","","","","","",""
460,"blight_death_cold",1763834157,"","","","","","","","","","","","","","","","","","","",""
461,"blight_death_lightning",430000549,"","","","","","","","","","","","","","","","","","","",""
462,"blight_death_physical",96176211,"","","","","","","","","","","","","","","","","","","",""
463,"blight_death_chaos",-745021882,"","","","","","","","","","","","","","","","","","","",""
464,"blight_doesnt_engage",1116224885,"Doesn't engage nearby Enemies","N'attaque pas les Ennemis à proximité","Greift keine Gegner im Umkreis an","近くの敵と交戦しない","주변의 적과 교전하지 않습니다","Não ataca Inimigos próximos","Не нападает на врагов поблизости","No entabla combate con los enemigos cercanos","ไม่จู่โจมศัตรูที่อยู่ใกล้","不與附近敵人交戰","","","","","","","","","",""
465,"map_area_with_open_water",-307966985,"","","","","","","","","","","","","","","","","","","",""
466,"vile_areas",-1084783420,"","","","","","","","","","","","","","","","","","","",""
467,"no_frenzy_charge_on_death",168791221,"","","","","","","","","","","","","","","","","","","",""
468,"no_soul_conduit",-702946340,"","","","","","","","","","","","","","","","","","","",""
469,"no_fractured",1960011743,"","","","","","","","","","","","","","","","","","","",""
470,"boots_crusader",-1624914186,"","","","","","","","","","","","","","","","","","","",""
471,"boots_adjudicator",326261620,"","","","","","","","","","","","","","","","","","","",""
472,"boots_eyrie",262881481,"","","","","","","","","","","","","","","","","","","",""
473,"boots_basilisk",269657599,"","","","","","","","","","","","","","","","","","","",""
474,"gloves_crusader",1521325230,"","","","","","","","","","","","","","","","","","","",""
475,"gloves_adjudicator",-745365186,"","","","","","","","","","","","","","","","","","","",""
476,"gloves_eyrie",852984104,"","","","","","","","","","","","","","","","","","","",""
477,"gloves_basilisk",-1026341546,"","","","","","","","","","","","","","","","","","","",""
478,"helmet_crusader",225712680,"","","","","","","","","","","","","","","","","","","",""
479,"helmet_adjudicator",795190440,"","","","","","","","","","","","","","","","","","","",""
480,"helmet_eyrie",248852262,"","","","","","","","","","","","","","","","","","","",""
481,"helmet_basilisk",630771717,"","","","","","","","","","","","","","","","","","","",""
482,"body_armour_crusader",472726676,"","","","","","","","","","","","","","","","","","","",""
483,"body_armour_adjudicator",460198930,"","","","","","","","","","","","","","","","","","","",""
484,"body_armour_eyrie",420031211,"","","","","","","","","","","","","","","","","","","",""
485,"body_armour_basilisk",1085302132,"","","","","","","","","","","","","","","","","","","",""
486,"shield_crusader",-1873150164,"","","","","","","","","","","","","","","","","","","",""
487,"shield_adjudicator",-1438718115,"","","","","","","","","","","","","","","","","","","",""
488,"shield_eyrie",1704232451,"","","","","","","","","","","","","","","","","","","",""
489,"shield_basilisk",-945270941,"","","","","","","","","","","","","","","","","","","",""
490,"belt_crusader",-766465503,"","","","","","","","","","","","","","","","","","","",""
491,"belt_adjudicator",1099951041,"","","","","","","","","","","","","","","","","","","",""
492,"belt_eyrie",1624752927,"","","","","","","","","","","","","","","","","","","",""
493,"belt_basilisk",237084929,"","","","","","","","","","","","","","","","","","","",""
494,"amulet_crusader",-1606774569,"","","","","","","","","","","","","","","","","","","",""
495,"amulet_adjudicator",-89439180,"","","","","","","","","","","","","","","","","","","",""
496,"amulet_eyrie",1592157433,"","","","","","","","","","","","","","","","","","","",""
497,"amulet_basilisk",-1648479593,"","","","","","","","","","","","","","","","","","","",""
498,"ring_crusader",111294352,"","","","","","","","","","","","","","","","","","","",""
499,"ring_adjudicator",2113641939,"","","","","","","","","","","","","","","","","","","",""
500,"ring_eyrie",-1711311241,"","","","","","","","","","","","","","","","","","","",""
501,"ring_basilisk",-1898981578,"","","","","","","","","","","","","","","","","","","",""
502,"quiver_crusader",-830748461,"","","","","","","","","","","","","","","","","","","",""
503,"quiver_adjudicator",-654298756,"","","","","","","","","","","","","","","","","","","",""
504,"quiver_eyrie",-1698916080,"","","","","","","","","","","","","","","","","","","",""
505,"quiver_basilisk",2125810531,"","","","","","","","","","","","","","","","","","","",""
506,"claw_crusader",-878125621,"","","","","","","","","","","","","","","","","","","",""
507,"dagger_crusader",-283029243,"","","","","","","","","","","","","","","","","","","",""
508,"wand_crusader",-1890610445,"","","","","","","","","","","","","","","","","","","",""
509,"sword_crusader",-1769244568,"","","","","","","","","","","","","","","","","","","",""
510,"axe_crusader",1479402321,"","","","","","","","","","","","","","","","","","","",""
511,"mace_crusader",2043740523,"","","","","","","","","","","","","","","","","","","",""
512,"sceptre_crusader",-1349656741,"","","","","","","","","","","","","","","","","","","",""
513,"bow_crusader",-1779446394,"","","","","","","","","","","","","","","","","","","",""
514,"staff_crusader",2100191031,"","","","","","","","","","","","","","","","","","","",""
515,"2h_sword_crusader",2074192019,"","","","","","","","","","","","","","","","","","","",""
516,"2h_axe_crusader",-776844642,"","","","","","","","","","","","","","","","","","","",""
517,"2h_mace_crusader",1014439478,"","","","","","","","","","","","","","","","","","","",""
518,"rune_dagger_crusader",-1713987312,"","","","","","","","","","","","","","","","","","","",""
519,"warstaff_crusader",-1579829829,"","","","","","","","","","","","","","","","","","","",""
520,"claw_eyrie",200029766,"","","","","","","","","","","","","","","","","","","",""
521,"dagger_eyrie",-181960636,"","","","","","","","","","","","","","","","","","","",""
522,"wand_eyrie",-616378810,"","","","","","","","","","","","","","","","","","","",""
523,"sword_eyrie",1911415526,"","","","","","","","","","","","","","","","","","","",""
524,"axe_eyrie",1218578439,"","","","","","","","","","","","","","","","","","","",""
525,"mace_eyrie",-1385333141,"","","","","","","","","","","","","","","","","","","",""
526,"sceptre_eyrie",-811393317,"","","","","","","","","","","","","","","","","","","",""
527,"bow_eyrie",-796064190,"","","","","","","","","","","","","","","","","","","",""
528,"staff_eyrie",-839227503,"","","","","","","","","","","","","","","","","","","",""
529,"2h_sword_eyrie",-468077961,"","","","","","","","","","","","","","","","","","","",""
530,"2h_axe_eyrie",-1382880144,"","","","","","","","","","","","","","","","","","","",""
531,"2h_mace_eyrie",-853389985,"","","","","","","","","","","","","","","","","","","",""
532,"rune_dagger_eyrie",548532031,"","","","","","","","","","","","","","","","","","","",""
533,"warstaff_eyrie",388605474,"","","","","","","","","","","","","","","","","","","",""
534,"claw_basilisk",1323298402,"","","","","","","","","","","","","","","","","","","",""
535,"dagger_basilisk",-296873924,"","","","","","","","","","","","","","","","","","","",""
536,"wand_basilisk",-1494938590,"","","","","","","","","","","","","","","","","","","",""
537,"sword_basilisk",-842029183,"","","","","","","","","","","","","","","","","","","",""
538,"axe_basilisk",1297986503,"","","","","","","","","","","","","","","","","","","",""
539,"mace_basilisk",24179361,"","","","","","","","","","","","","","","","","","","",""
540,"sceptre_basilisk",900204570,"","","","","","","","","","","","","","","","","","","",""
541,"bow_basilisk",1223026859,"","","","","","","","","","","","","","","","","","","",""
542,"staff_basilisk",-1714811737,"","","","","","","","","","","","","","","","","","","",""
543,"2h_sword_basilisk",-57134647,"","","","","","","","","","","","","","","","","","","",""
544,"2h_axe_basilisk",989270770,"","","","","","","","","","","","","","","","","","","",""
545,"2h_mace_basilisk",-743233124,"","","","","","","","","","","","","","","","","","","",""
546,"rune_dagger_basilisk",1118539817,"","","","","","","","","","","","","","","","","","","",""
547,"warstaff_basilisk",573250160,"","","","","","","","","","","","","","","","","","","",""
548,"claw_adjudicator",-529712715,"","","","","","","","","","","","","","","","","","","",""
549,"dagger_adjudicator",389471776,"","","","","","","","","","","","","","","","","","","",""
550,"wand_adjudicator",-1508173960,"","","","","","","","","","","","","","","","","","","",""
551,"sword_adjudicator",76035437,"","","","","","","","","","","","","","","","","","","",""
552,"axe_adjudicator",345392971,"","","","","","","","","","","","","","","","","","","",""
553,"mace_adjudicator",-1889588584,"","","","","","","","","","","","","","","","","","","",""
554,"sceptre_adjudicator",-1592209064,"","","","","","","","","","","","","","","","","","","",""
555,"bow_adjudicator",-1671075665,"","","","","","","","","","","","","","","","","","","",""
556,"staff_adjudicator",-469410937,"","","","","","","","","","","","","","","","","","","",""
557,"2h_sword_adjudicator",1644874906,"","","","","","","","","","","","","","","","","","","",""
558,"2h_axe_adjudicator",-2120095889,"","","","","","","","","","","","","","","","","","","",""
559,"2h_mace_adjudicator",-1044333285,"","","","","","","","","","","","","","","","","","","",""
560,"rune_dagger_adjudicator",-758197229,"","","","","","","","","","","","","","","","","","","",""
561,"warstaff_adjudicator",2131211834,"","","","","","","","","","","","","","","","","","","",""
562,"grants_2h_support",2062099181,"","","","","","","","","","","","","","","","","","","",""
563,"no_prophecies",-1166302892,"","","","","","","","","","","","","","","","","","","",""
564,"warstaff",-1471235332,"","","","","","","","","","","","","","","","","","","",""
565,"expansion_jewel_large",-605694411,"","","","","","","","","","","","","","","","","","","",""
566,"expansion_jewel_medium",1721257109,"","","","","","","","","","","","","","","","","","","",""
567,"expansion_jewel_small",-1947377515,"","","","","","","","","","","","","","","","","","","",""
568,"affliction_axe_and_sword_damage",484191192,"","","","","","","","","","","","","","","","","","","",""
569,"affliction_mace_and_staff_damage",-1519555369,"","","","","","","","","","","","","","","","","","","",""
570,"affliction_dagger_and_claw_damage",-11631474,"","","","","","","","","","","","","","","","","","","",""
571,"affliction_bow_damage",1325926078,"","","","","","","","","","","","","","","","","","","",""
572,"affliction_wand_damage",1460140019,"","","","","","","","","","","","","","","","","","","",""
573,"affliction_damage_with_two_handed_melee_weapons",1952290546,"","","","","","","","","","","","","","","","","","","",""
574,"affliction_attack_damage_while_dual_wielding_",-425875831,"","","","","","","","","","","","","","","","","","","",""
575,"affliction_attack_damage_while_holding_a_shield",1601333421,"","","","","","","","","","","","","","","","","","","",""
576,"affliction_attack_damage_",-1345409755,"","","","","","","","","","","","","","","","","","","",""
577,"affliction_spell_damage",307775245,"","","","","","","","","","","","","","","","","","","",""
578,"affliction_elemental_damage",1562156069,"","","","","","","","","","","","","","","","","","","",""
579,"affliction_physical_damage",1202706076,"","","","","","","","","","","","","","","","","","","",""
580,"affliction_fire_damage",-1101558515,"","","","","","","","","","","","","","","","","","","",""
581,"affliction_lightning_damage",95340343,"","","","","","","","","","","","","","","","","","","",""
582,"affliction_cold_damage",-227781657,"","","","","","","","","","","","","","","","","","","",""
583,"affliction_chaos_damage",1014925526,"","","","","","","","","","","","","","","","","","","",""
584,"affliction_minion_damage",847442481,"","","","","","","","","","","","","","","","","","","",""
585,"affliction_fire_damage_over_time_multiplier",2076246268,"","","","","","","","","","","","","","","","","","","",""
586,"affliction_chaos_damage_over_time_multiplier",2119497368,"","","","","","","","","","","","","","","","","","","",""
587,"affliction_physical_damage_over_time_multiplier",-1962557999,"","","","","","","","","","","","","","","","","","","",""
588,"affliction_cold_damage_over_time_multiplier",1695284285,"","","","","","","","","","","","","","","","","","","",""
589,"affliction_damage_over_time_multiplier",-737564256,"","","","","","","","","","","","","","","","","","","",""
590,"affliction_effect_of_non-damaging_ailments",352969874,"","","","","","","","","","","","","","","","","","","",""
591,"old_do_not_use_affliction_aura_effect",1202854153,"","","","","","","","","","","","","","","","","","","",""
592,"old_do_not_use_affliction_curse_effect",142694422,"","","","","","","","","","","","","","","","","","","",""
593,"affliction_damage_while_you_have_a_herald",893482607,"","","","","","","","","","","","","","","","","","","",""
594,"affliction_minion_damage_while_you_have_a_herald",-1067790979,"","","","","","","","","","","","","","","","","","","",""
595,"affliction_warcry_buff_effect",-948189083,"","","","","","","","","","","","","","","","","","","",""
596,"affliction_critical_chance",-267986495,"","","","","","","","","","","","","","","","","","","",""
597,"affliction_minion_life",-607679541,"","","","","","","","","","","","","","","","","","","",""
598,"affliction_area_damage",-1407122974,"","","","","","","","","","","","","","","","","","","",""
599,"affliction_projectile_damage",830026786,"","","","","","","","","","","","","","","","","","","",""
600,"affliction_trap_and_mine_damage",708482251,"","","","","","","","","","","","","","","","","","","",""
601,"affliction_totem_damage",-1456726511,"","","","","","","","","","","","","","","","","","","",""
602,"affliction_brand_damage",21910472,"","","","","","","","","","","","","","","","","","","",""
603,"affliction_channelling_skill_damage",-562366841,"","","","","","","","","","","","","","","","","","","",""
604,"affliction_flask_duration",-950489935,"","","","","","","","","","","","","","","","","","","",""
605,"affliction_life_and_mana_recovery_from_flasks",212454347,"","","","","","","","","","","","","","","","","","","",""
606,"affliction_maximum_life",-1885456442,"","","","","","","","","","","","","","","","","","","",""
607,"affliction_maximum_energy_shield",-367034407,"","","","","","","","","","","","","","","","","","","",""
608,"affliction_maximum_mana",1737099563,"","","","","","","","","","","","","","","","","","","",""
609,"affliction_armour",-94833281,"","","","","","","","","","","","","","","","","","","",""
610,"affliction_evasion",-1418939163,"","","","","","","","","","","","","","","","","","","",""
611,"affliction_chance_to_block",-1926765389,"","","","","","","","","","","","","","","","","","","",""
612,"affliction_fire_resistance",498439026,"","","","","","","","","","","","","","","","","","","",""
613,"affliction_cold_resistance",-600422384,"","","","","","","","","","","","","","","","","","","",""
614,"affliction_lightning_resistance",1631625026,"","","","","","","","","","","","","","","","","","","",""
615,"affliction_chaos_resistance",69694748,"","","","","","","","","","","","","","","","","","","",""
616,"affliction_chance_to_dodge_attacks",1090187294,"","","","","","","","","","","","","","","","","","","",""
617,"affliction_strength",-1460644078,"","","","","","","","","","","","","","","","","","","",""
618,"affliction_dexterity",-1010102916,"","","","","","","","","","","","","","","","","","","",""
619,"affliction_intelligence",-949961328,"","","","","","","","","","","","","","","","","","","",""
620,"has_affliction_notable",-1962112748,"","","","","","","","","","","","","","","","","","","",""
621,"map_device",681001185,"","","","","","","","","","","","","","","","","","","",""
622,"jewelled_scarab",290123392,"","","","","","","","","","","","","","","","","","","",""
623,"critical",-931382702,"","","","","","","","","","","Critical","Critique","Kritisch","クリティカル","치명타","Crítico","Критический","Crítico","คริติคอล","暴擊"
624,"heist_contract",-995544939,"","","","","","","","","","","","","","","","","","","",""
625,"evasion",-205406665,"","","","","","","","","","","Evasion","Évasion","Ausweichen","回避力","회피","Evasão","Уклонение","Evasión","การหลบหลีก","閃避"
626,"energy_shield",1604436694,"","","","","","","","","","","Energy Shield","Bouclier d'énergie","Energieschild","エナジーシールド","에너지 보호막","Escudo de Energia","Энергетический щит","Escudo de energía","โล่พลังงาน","能量護盾"
627,"power_charge",1490966445,"","","","","","","","","","","","","","","","","","","",""
628,"frenzy_charge",168798152,"","","","","","","","","","","","","","","","","","","",""
629,"endurance_charge",-824977748,"","","","","","","","","","","","","","","","","","","",""
630,"damage",-685024492,"","","","","","","","","","","Damage","Dégâts","Schaden","ダメージ","피해","Dano","Урон","Daño","ความเสียหาย","傷害"
631,"resistance",-1944643143,"","","","","","","","","","","Resistance","Résistance","Widerstand","耐性","저항","Resistência","Сопротивление","Resistencia","ค่าต้านทาน","抗性"
632,"attribute",441714245,"","","","","","","","","","","Attribute","Attribut","Attribut","能力値","능력치","Atributo","Характеристика","Atributo","ค่าคุณสมบัติ","能力"
633,"block",-524065130,"","","","","","","","","","","","","","","","","","","",""
634,"ailment",234763480,"","","","","","","","","","","Ailment","Altération","Beeinträchtigung","状態異常","상태 이상","Afecção","Состояние","Estado alterado","เจ็บป่วย","異常狀態"
635,"blue_herring",-919577785,"","","","","","","","","","","","","","","","","","","",""
636,"skill",-34109109,"","","","","","","","","","","","","","","","","","","",""
637,"support",1598270973,"","","","","","","","","","","","","","","","","","","",""
638,"curse",-878170705,"","","","","","","","","","","Curse","Malédiction","Fluch","呪い","저주","Maldição","Проклятие","Maldición","คำสาป","詛咒"
639,"green_herring",-103939288,"","","","","","","","","","","","","","","","","","","",""
640,"red_herring",1722785125,"","","","","","","","","","","","","","","","","","","",""
641,"heist_coin",-1375464169,"","","","","","","","","","","","","","","","","","","",""
642,"heist_equipment_utility",729613925,"","","","","","","","","","","","","","","","","","","",""
643,"heist_equipment_reward",551121727,"","","","","","","","","","","","","","","","","","","",""
644,"heist_equipment_weapon",-358314892,"","","","","","","","","","","","","","","","","","","",""
645,"heist_equipment_lockpick",1363542535,"","","","","","","","","","","","","","","","","","","",""
646,"heist_equipment_bruteforce",2075652688,"","","","","","","","","","","","","","","","","","","",""
647,"heist_equipment_perception",815389871,"","","","","","","","","","","","","","","","","","","",""
648,"heist_equipment_demolition",1346046342,"","","","","","","","","","","","","","","","","","","",""
649,"heist_equipment_counterthaumaturge",2147301894,"","","","","","","","","","","","","","","","","","","",""
650,"heist_equipment_trapdisarmament",-1322419108,"","","","","","","","","","","","","","","","","","","",""
651,"heist_equipment_agility",-119085685,"","","","","","","","","","","","","","","","","","","",""
652,"heist_equipment_deception",2057277625,"","","","","","","","","","","","","","","","","","","",""
653,"heist_equipment_engineering",1971244821,"","","","","","","","","","","","","","","","","","","",""
654,"trinket",-1814139379,"","","","","","","","","","","","","","","","","","","",""
655,"heist_equipment_tool",-1630087290,"","","","","","","","","","","","","","","","","","","",""
656,"elemental_damage",-1407002231,"","","","","","","","","","","","","","","","","","","",""
657,"physical_damage",-276219112,"","","","","","","","","","","","","","","","","","","",""
658,"resource",-703195842,"","","","","","","","","","","","","","","","","","","",""
659,"caster_damage",-643086750,"","","","","","","","","","","","","","","","","","","",""
660,"heist_equipment_melee",-453108385,"","","","","","","","","","","","","","","","","","","",""
661,"heist_equipment_ranged",1179551903,"","","","","","","","","","","","","","","","","","","",""
662,"heist_equipment_caster",-262322589,"","","","","","","","","","","","","","","","","","","",""
663,"heist_blueprint",1793897042,"","","","","","","","","","","","","","","","","","","",""
664,"affliction_orb",399194277,"","","","","","","","","","","","","","","","","","","",""
665,"affliction_splinter",1140889003,"","","","","","","","","","","","","","","","","","","",""
666,"catalyst",-1668874224,"","","","","","","","","","","","","","","","","","","",""
667,"sextant",1372764287,"","","","","","","","","","","","","","","","","","","",""
668,"heist_job_level_1",1089236415,"","","","","","","","","","","","","","","","","","","",""
669,"heist_job_level_2",1750724954,"","","","","","","","","","","","","","","","","","","",""
670,"heist_job_level_3",2020603639,"","","","","","","","","","","","","","","","","","","",""
671,"heist_job_level_4",-1420958162,"","","","","","","","","","","","","","","","","","","",""
672,"heist_job_level_5",-111594470,"","","","","","","","","","","","","","","","","","","",""
673,"heist_guard",-1713546394,"","","","","","","","","","","","","","","","","","","",""
674,"heist_equipment",164484535,"","","","","","","","","","","","","","","","","","","",""
675,"watchstone_item",-841276448,"","","","","","","","","","","","","","","","","","","",""
676,"watchstone_league",1173215725,"","","","","","","","","","","","","","","","","","","",""
