"rownum","MonsterVariety","f32_16","MonsterHeightBracket","i32_36","i32_40"
2803,3593,212.27,4,0,1057803469
2804,3594,212.27,4,0,0
2805,3595,212.27,4,0,0
2806,3596,212.27,4,0,0
2807,3597,212.27,4,0,0
2808,3598,190.75,2,0,0
2809,3599,156.73,2,0,0
2810,3600,161.12,2,0,0
2811,3601,191.46,2,0,0
2812,3602,184.77,2,0,0
2813,3603,170.6,2,0,0
2814,3604,159.92,2,0,0
2815,3605,190.75,2,0,0
2816,3606,156.73,2,0,0
2817,3607,161.12,2,0,0
2818,3608,191.46,2,0,0
2819,3609,184.77,2,0,0
2820,3610,170.6,2,0,0
2821,3611,159.92,2,0,0
2822,3612,159.92,2,0,0
2823,3613,159.92,2,0,0
2824,3614,159.92,2,0,0
2825,3615,159.92,2,0,0
2826,3616,159.92,2,0,0
2827,3617,159.92,2,0,0
2828,3618,159.92,2,0,0
2829,3619,159.92,2,0,0
2830,3627,68.41,7,0,0
2831,3628,192.81,2,0,0
2832,3629,203.36,2,0,0
2833,3630,182.64,2,0,0
2834,3631,182.64,2,0,0
2835,3632,146.23,2,0,0
2836,3633,182.64,2,0,0
2837,3634,190.8,2,0,0
2838,3635,182.64,2,0,0
2839,3636,182.64,2,0,0
2840,3637,182.64,2,0,0
2841,3638,182.64,3,0,0
2842,3639,182.64,3,0,0
2843,3640,182.64,3,0,0
2844,3641,182.64,3,0,0
2845,3642,182.64,3,0,0
2846,3644,182.64,3,0,0
2847,3645,182.64,4,0,0
2848,3646,68.41,7,0,0
2849,3648,192.81,2,0,0
2850,3650,203.36,2,0,0
2851,3652,182.64,2,0,0
2852,3654,156.73,2,0,0
2853,3655,156.73,2,0,0
2854,3656,156.73,2,0,0
2855,3657,156.73,2,0,0
2856,3658,156.73,2,0,0
2857,3659,170.6,2,0,0
2858,3660,170.6,2,0,0
2859,3661,127.14,0,0,0
2860,3662,127.14,0,0,0
2861,3663,178.48,2,0,0
2862,3664,178.48,2,0,0
2863,3665,153.58,2,0,0
2864,3666,153.58,2,0,0
2865,3667,184.6,2,0,0
2866,3668,184.6,2,0,0
2867,3669,169.81,2,0,0
2868,3670,169.81,2,0,0
2869,3671,169.81,2,0,0
2870,3672,169.81,2,0,0
2871,3673,169.81,2,0,0
2872,3674,169.81,5,0,0
2873,3675,169.81,2,0,0
2874,3676,169.81,2,0,0
2875,3677,169.81,2,0,0
2876,3678,169.81,2,0,0
2877,3679,169.81,2,0,0
2878,3680,169.81,2,0,0
2879,3682,181.36,2,0,0
2880,3683,181.36,2,0,0
2881,3684,181.36,2,0,0
2882,3685,176.53,2,0,0
2883,3686,164.3,2,0,0
2884,3687,182.73,2,0,0
2885,3688,153.58,2,0,0
2886,3689,176.17,2,0,0
2887,3690,159.26,2,0,0
2888,3691,183.36,2,0,0
2889,3692,208,2,0,0
2890,3693,40.52,8,0,0
2891,3694,180.97,2,0,0
2892,3695,180.97,2,0,0
2893,3696,180.97,2,0,0
2894,3697,161.38,2,0,0
2895,3698,182.73,2,0,0
2896,3699,182.73,2,0,0
2897,3700,181.94,2,0,0
2898,3701,132.49,2,0,0
2899,3702,132.49,2,0,0
2900,3703,132.49,2,0,0
2901,3704,132.49,2,0,0
2902,3705,132.49,2,0,0
2903,3706,132.49,2,0,0
2904,3707,208,3,0,0
2905,3708,208,3,0,0
2906,3709,132.49,2,0,0
2907,3710,132.49,2,0,0
2908,3711,132.49,2,0,0
2909,3712,192.52,0,0,0
2910,3713,192.52,0,0,0
2911,3714,192.52,0,0,0
2912,3715,192.52,2,0,0
2913,3716,192.52,2,0,0
2914,3717,192.52,0,0,0
2915,3718,68.41,7,0,0
2916,3719,68.41,7,0,0
2917,3720,165.08,2,0,0
2918,3721,165.08,2,0,0
2919,3722,182.73,2,0,0
2920,3723,83.3,7,0,0
2921,3724,208,2,0,0
2922,3725,145.52,2,0,0
2923,3726,164.99,2,0,0
2924,3727,181.36,2,0,0
2925,3728,181.36,2,0,0
2926,3729,181.36,2,0,0
2927,3730,146.23,2,0,0
2928,3731,146.23,2,0,0
2929,3732,208.31,2,0,0
2930,3733,182.73,2,0,0
2931,3734,182.73,2,0,0
2932,3735,182.73,2,0,0
2933,3736,190.8,2,0,0
2934,3737,164.99,2,0,0
2935,3738,164.99,2,0,0
2936,3739,210.63,2,0,0
2937,3740,186.94,2,0,0
2938,3741,164.3,2,0,0
2939,3742,190.8,2,0,0
2940,3743,190.8,2,0,0
2941,3744,94.15,7,0,0
2942,3745,94.15,7,0,0
2943,3746,153.58,2,0,0
2944,3747,83.3,7,0,0
2945,3748,192.05,2,0,0
2946,3749,181.8,2,0,0
2947,3750,180.97,2,0,0
2948,3751,88.57,7,0,0
2949,3752,195.93,2,0,0
2950,3753,224.09,2,0,0
2951,3754,224.09,3,0,0
2952,3755,174.22,2,0,0
2953,3756,174.22,2,0,0
2954,3757,94.15,7,0,0
2955,3758,316.77,4,0,0
2956,3759,68.41,7,0,0
2957,3760,219.92,2,0,0
2958,3761,123.25,0,0,0
2959,3762,74.31,7,0,0
2960,3763,74.31,7,0,0
2961,3764,74.31,7,0,0
2962,3765,111.42,0,0,0
2963,3766,125.47,0,0,0
2964,3767,125.47,2,0,0
2965,3768,94.15,7,0,0
2966,3769,40.52,8,0,0
2967,3770,40.52,8,0,0
2968,3771,40.52,8,0,0
2969,3772,116.03,0,0,0
2970,3773,54.48,8,0,0
2971,3774,54.64,8,0,0
2972,3775,227.45,4,0,0
2973,3776,316.77,4,0,0
2974,3777,169.99,2,0,0
2975,3778,84.12,0,0,0
2976,3779,123.25,2,0,0
2977,3780,111.42,2,0,0
2978,3781,54.61,7,0,0
2979,3782,219.92,3,0,0
2980,3783,125.47,2,0,0
2981,3784,40.52,8,0,0
2982,3785,116.03,2,0,0
2983,3786,180.37,2,0,0
2984,3787,180.69,2,0,0
2985,3788,123.36,0,0,0
2986,3789,62.35,7,0,0
2987,3790,94.15,7,0,0
2988,3791,165.24,2,0,0
2989,3792,165.08,2,0,0
2990,3793,184.33,2,0,0
2991,3794,184.33,2,0,0
2992,3795,71.7,7,0,0
2993,3796,71.7,7,0,0
2994,3797,71.7,7,0,0
2995,3798,71.7,7,0,0
2996,3799,71.7,7,0,0
2997,3800,71.7,7,0,0
2998,3801,71.7,7,0,0
2999,3802,71.7,7,0,0
3000,3803,71.7,7,0,0
3001,3804,39.81,8,0,0
3002,3805,0,8,0,0
3003,3806,0,8,0,0
3004,3807,0,8,0,0
3005,3808,0,8,0,0
3006,3809,0,8,0,0
3007,3810,0,8,0,0
3008,3811,0,8,0,0
3009,3812,0,8,0,0
3010,3813,0,8,0,0
3011,3814,0,8,0,0
3012,3815,190.75,2,0,0
3013,3816,156.73,2,0,0
3014,3817,161.12,2,0,0
3015,3818,191.46,2,0,0
3016,3819,184.77,2,0,0
3017,3820,170.6,2,0,0
3018,3821,159.92,2,0,0
3019,3822,0,8,0,0
3020,3823,0,8,0,0
3021,3824,0,8,0,0
3022,3825,0,8,0,0
3023,3826,0,8,0,0
3024,3827,0,8,0,0
3025,3828,0,8,0,0
3026,3829,0,8,0,0
3027,3830,0,8,0,0
3028,3831,0,8,0,0
3029,3832,0,8,0,0
3030,3833,0,8,0,0
3031,3834,167.3,2,0,0
3032,3835,167.3,2,0,0
3033,3836,167.3,2,0,0
3034,3837,167.3,2,0,0
3035,3838,167.3,2,0,0
3036,3839,214.41,2,0,0
3037,3840,202.13,2,0,0
3038,3841,214.41,2,0,0
3039,3842,214.41,2,0,0
3040,3843,222.22,2,0,0
3041,3844,214.41,2,0,0
3042,3845,214.41,2,0,0
3043,3846,214.41,2,0,0
3044,3847,214.41,2,0,0
3045,3848,222.22,2,0,0
3046,3849,202.13,2,0,0
3047,3850,202.13,2,0,0
3048,3851,202.13,2,0,0
3049,3852,222.22,2,0,0
3050,3853,202.13,2,0,0
3051,3854,202.13,2,0,0
3052,3855,214.41,2,0,0
3053,3856,222.22,2,0,0
3054,3857,214.41,2,0,0
3055,3858,202.13,2,0,0
3056,3859,214.41,2,0,0
3057,3860,222.22,2,0,0
3058,3861,202.13,2,0,0
3059,3862,202.13,2,0,0
3060,3863,237.01,2,0,0
3061,3864,202.13,2,0,0
3062,3865,202.13,2,0,0
3063,3866,202.13,2,0,0
3064,3867,202.13,2,0,0
3065,3868,202.13,2,0,0
3066,3869,202.13,2,0,0
3067,3870,202.13,2,0,0
3068,3871,202.13,2,0,0
3069,3873,166.5,2,0,0
3070,3875,166.5,2,0,0
3071,3877,166.5,2,0,0
3072,3879,166.5,2,0,0
3073,3880,0,8,0,0
3074,3881,0,8,0,0
3075,3882,0,8,0,0
3076,3883,0,8,0,0
3077,3887,0,8,0,0
3078,3888,0,8,0,0
3079,3889,0,8,0,0
3080,3890,0,8,0,0
3081,3892,0,8,0,0
3082,3893,0,8,0,0
3083,3894,0,8,0,0
3084,3895,0,8,0,0
3085,3896,0,8,0,0
3086,3897,0,8,0,0
3087,3898,0,8,0,0
3088,3899,0,8,0,0
3089,3900,0,8,0,0
3090,3901,0,8,0,0
3091,3902,0,8,0,0
3092,3903,0,8,0,0
3093,3904,0,8,0,0
3094,3905,0,8,0,0
3095,3906,0,8,0,0
3096,3907,0,8,0,0
3097,3908,0,8,0,0
3098,3909,0,8,0,0
3099,3910,0,8,0,0
3100,3911,0,8,0,0
3101,3912,0,8,0,0
3102,3913,0,8,0,0
3103,3914,0,8,0,0
3104,3915,0,8,0,0
3105,3916,0,8,0,0
3106,3917,0,8,0,0
3107,3918,0,8,0,0
3108,3919,0,8,0,0
3109,3920,0,8,0,0
3110,3921,0,8,0,0
3111,3922,0,8,0,0
3112,3923,0,8,0,0
3113,3924,0,8,0,0
3114,3925,0,8,0,0
3115,3926,0,8,0,0
3116,3927,0,8,0,0
3117,3928,0,8,0,0
3118,3929,0,8,0,0
3119,3930,0,8,0,0
3120,3931,0,8,0,0
3121,3932,0,8,0,0
3122,3933,0,8,0,0
3123,3934,0,8,0,0
3124,3935,0,8,0,0
3125,3936,0,8,0,0
3126,3937,0,8,0,0
3127,3938,0,8,0,0
3128,3939,0,8,0,0
3129,3940,0,8,0,0
3130,3941,0,8,0,0
3131,3942,0,8,0,0
3132,3943,0,8,0,0
3133,3944,0,8,0,0
3134,3945,190.75,2,0,0
3135,3946,156.73,2,0,0
3136,3947,161.12,2,0,0
3137,3948,191.46,2,0,0
3138,3949,184.77,2,0,0
3139,3950,170.6,2,0,0
3140,3951,159.92,2,0,0
3141,3952,190.75,2,0,0
3142,3953,156.73,2,0,0
3143,3954,161.12,2,0,0
3144,3955,191.46,2,0,0
3145,3956,184.77,2,0,0
3146,3957,170.6,2,0,0
3147,3958,159.92,2,0,0
3148,3973,190.75,2,0,0
3149,3974,156.73,2,0,0
3150,3975,161.12,2,0,0
3151,3976,191.46,2,0,0
3152,3977,184.77,2,0,0
3153,3978,170.6,2,0,0
3154,3979,159.92,2,0,0
3155,3980,190.75,2,0,0
3156,3981,156.73,2,0,0
3157,3982,161.12,2,0,0
3158,3983,191.46,2,0,0
3159,3984,184.77,2,0,0
3160,3985,170.6,2,0,0
3161,3986,159.92,2,0,0
3162,3987,181.8,2,0,0
3163,3989,181.8,2,0,0
3164,3991,181.8,2,0,0
3165,3992,181.8,2,0,0
3166,3993,181.8,2,0,0
3167,3995,181.8,2,0,0
3168,3996,93.63,7,0,0
3169,3998,93.63,7,0,0
3170,3999,93.63,7,0,0
3171,4000,93.63,7,0,0
3172,4001,93.63,7,0,0
3173,4002,93.63,7,0,0
3174,4003,93.63,7,0,0
3175,4004,93.63,7,0,0
3176,4005,93.63,2,0,0
3177,4006,93.63,2,0,0
3178,4007,93.63,2,0,0
3179,4008,93.63,2,-5,1060320051
3180,4010,93.63,2,0,0
3181,4011,93.63,2,0,0
3182,4013,195.87,2,0,0
3183,4016,195.87,2,0,0
3184,4017,195.87,2,0,0
3185,4018,195.87,2,0,0
3186,4019,195.87,2,0,0
3187,4020,195.87,2,0,0
3188,4021,195.87,0,0,0
3189,4022,195.87,0,0,0
3190,4023,195.87,2,0,0
3191,4024,195.87,2,0,0
3192,4025,195.87,2,0,0
3193,4027,195.87,2,0,0
3194,4029,195.87,2,0,0
3195,4032,208.86,2,0,0
3196,4034,208.86,2,0,0
3197,4035,208.86,2,0,0
3198,4036,208.86,2,0,0
3199,4037,208.86,2,0,0
3200,4038,208.86,2,0,0
3201,4040,208.86,2,0,0
3202,4042,208.86,2,0,0
3203,4044,208.86,2,0,0
3204,4046,202.1,2,0,0
3205,4048,202.1,2,0,0
3206,4050,202.1,2,0,0
3207,4052,202.1,2,0,0
3208,4054,202.1,2,0,0
3209,4056,202.1,2,0,0
3210,4058,202.1,2,0,0
3211,4061,202.1,2,0,0
3212,4062,202.1,2,0,0
3213,4063,202.1,2,0,0
3214,4064,202.1,3,0,0
3215,4065,202.1,3,0,1064346583
3216,4066,202.1,3,0,0
3217,4067,202.1,3,0,0
3218,4068,202.1,3,0,0
3219,4069,202.1,3,0,0
3220,4070,153.47,2,0,0
3221,4071,153.47,2,0,0
3222,4072,153.47,2,0,0
3223,4075,153.47,2,0,0
3224,4076,153.47,2,0,0
3225,4077,153.47,2,0,0
3226,4078,153.47,2,0,0
3227,4079,153.47,2,0,0
3228,4080,153.47,2,0,0
3229,4081,153.47,0,0,0
3230,4082,153.47,0,0,0
3231,4083,153.47,0,0,0
3232,4084,153.47,2,0,0
3233,4086,291.7,4,0,0
3234,4088,291.7,4,0,0
3235,4089,291.7,4,0,0
3236,4092,291.7,4,0,0
3237,4093,291.7,4,0,0
3238,4094,291.7,4,0,0
3239,4095,208.86,2,0,0
3240,4096,48.84,8,0,0
3241,4097,48.84,8,0,0
3242,4098,48.84,8,0,0
3243,4099,48.84,7,0,0
3244,4100,48.84,8,0,0
3245,4101,48.84,8,0,0
3246,4102,48.84,8,0,0
3247,4103,48.84,8,0,0
3248,4104,48.84,8,0,0
3249,4105,48.84,8,0,0
3250,4106,48.84,8,0,0
3251,4107,48.84,8,0,0
3252,4108,303.76,4,0,0
3253,4111,303.76,4,0,0
3254,4113,303.76,4,0,0
3255,4115,303.76,4,0,0
3256,4118,303.76,4,0,0
3257,4119,303.76,4,0,0
3258,4121,303.76,2,0,0
3259,4122,303.76,4,0,0
3260,4123,303.76,4,0,0
3261,4124,303.76,4,0,0
3262,4125,303.76,3,0,0
3263,4126,303.76,2,0,0
3264,4127,303.76,1,0,0
3265,4128,303.76,1,0,1067450368
3266,4129,303.76,4,0,0
3267,4132,185.87,2,0,0
3268,4133,185.87,2,0,0
3269,4134,185.87,2,0,0
3270,4135,185.87,2,0,0
3271,4136,185.87,2,5,0
3272,4137,185.87,2,0,0
3273,4138,185.87,2,0,0
3274,4139,185.87,2,0,0
3275,4140,185.87,2,0,0
3276,4141,169.45,2,0,0
3277,4143,169.45,2,0,0
3278,4145,169.45,2,0,0
3279,4147,169.45,2,0,0
3280,4149,169.45,2,0,0
3281,4150,169.45,2,0,0
3282,4151,169.45,2,0,1066695393
3283,4152,169.45,2,0,0
3284,4154,168.88,2,0,0
3285,4155,168.88,2,0,0
3286,4157,168.88,2,0,0
3287,4158,168.88,2,0,0
3288,4159,168.88,2,0,0
3289,4161,168.88,2,0,0
3290,4164,170.55,2,0,0
3291,4166,170.55,2,0,0
3292,4168,170.55,2,0,0
3293,4170,170.55,2,0,0
3294,4172,170.55,3,0,0
3295,4173,170.55,3,0,1065017672
3296,4174,170.55,3,0,0
3297,4175,96.45,0,0,0
3298,4177,96.45,0,0,0
3299,4179,96.45,0,0,0
3300,4180,96.45,0,0,0
3301,4182,96.45,0,0,0
3302,4183,96.45,0,-3,0
3303,4184,96.45,0,0,0
3304,4185,200.97,2,0,0
3305,4187,200.97,2,0,0
3306,4189,200.97,2,0,0
3307,4191,197.68,2,0,0
3308,4194,200.97,2,0,0
3309,4195,200.97,3,0,0
3310,4196,200.97,3,0,1059984507
3311,4197,200.97,3,0,0
3312,4198,200.97,2,0,0
3313,4200,159.89,2,0,0
3314,4202,159.89,2,0,0
3315,4204,159.89,3,0,0
3316,4205,159.89,4,0,0
3317,4206,159.89,4,0,0
3318,4207,159.89,4,0,0
3319,4208,159.89,4,0,0
3320,4209,159.89,4,0,0
3321,4210,159.89,4,0,0
3322,4211,160.13,2,0,0
3323,4212,159.89,2,0,0
3324,4213,159.89,3,0,0
3325,4215,159.89,4,0,0
3326,4216,159.89,2,0,0
3327,4218,206.86,2,0,0
3328,4219,206.86,2,0,0
3329,4220,197.73,2,0,0
3330,4222,200.41,2,0,0
3331,4223,200.41,2,0,0
3332,4224,206.86,2,0,0
3333,4225,197.73,2,0,0
3334,4226,200.41,2,0,0
3335,4227,200.41,2,0,0
3336,4228,113.12,0,0,0
3337,4229,113.12,0,0,0
3338,4230,113.12,0,0,0
3339,4231,113.12,0,0,0
3340,4232,113.12,0,0,0
3341,4234,0,8,0,0
3342,4235,81.38,0,0,0
3343,4236,81.38,0,0,0
3344,4237,81.38,0,0,0
3345,4238,81.38,0,0,0
3346,4239,205.52,2,0,0
3347,4240,205.52,2,0,0
3348,4241,205.52,3,0,0
3349,4242,205.52,3,0,0
3350,4243,205.52,3,0,0
3351,4244,205.52,2,0,0
3352,4245,205.52,0,0,0
3353,4246,205.52,2,0,0
3354,4247,205.52,2,0,0
3355,4248,205.52,0,0,0
3356,4249,205.52,0,0,0
3357,4250,205.52,0,0,0
3358,4251,275.91,3,0,0
3359,4253,275.91,3,0,0
3360,4254,275.91,3,0,0
3361,4255,239.7,2,0,0
3362,4256,239.7,2,0,0
3363,4257,239.7,2,0,0
3364,4258,275.91,3,0,0
3365,4260,239.7,2,0,0
3366,4261,279.04,3,0,0
3367,4264,279.04,3,0,0
3368,4265,279.04,3,0,0
3369,4266,279.04,3,0,0
3370,4267,279.04,3,0,0
3371,4268,279.04,3,0,0
3372,4269,176.51,0,0,0
3373,4271,176.51,0,0,0
3374,4272,176.51,2,0,0
3375,4273,176.51,1,0,0
3376,4274,176.51,1,0,1065772646
3377,4275,176.51,1,0,0
3378,4276,176.51,0,0,0
3379,4279,176.51,0,0,0
3380,4280,176.51,0,0,0
3381,4281,156.87,2,0,0
3382,4283,156.87,2,0,0
3383,4284,156.87,2,0,0
3384,4285,156.87,2,0,0
3385,4286,156.87,1,0,0
3386,4287,156.87,1,0,1064514355
3387,4288,156.87,1,0,0
3388,4289,156.87,2,0,0
3389,4292,156.87,2,0,0
3390,4295,156.87,2,0,0
3391,4296,182.4,2,0,0
3392,4298,182.4,2,0,0
3393,4299,182.4,2,0,0
3394,4300,182.4,2,0,0
3395,4301,182.4,2,0,0
3396,4302,182.4,2,0,0
3397,4303,182.4,2,0,0
3398,4304,182.4,2,0,0
3399,4305,182.4,2,0,0
3400,4306,182.79,4,0,0
3401,4307,214.05,2,0,0
3402,4308,214.05,3,0,0
3403,4309,214.05,3,0,1065520988
3404,4310,214.05,3,0,0
3405,4311,214.05,2,0,0
3406,4312,212.58,2,0,0
3407,4313,199.98,2,0,0
3408,4314,199.98,2,0,0
3409,4315,212.58,2,0,0
3410,4316,212.58,2,0,0
3411,4317,212.58,2,0,1063675494
3412,4318,212.58,2,0,0
3413,4319,201.82,3,0,0
3414,4321,111.77,0,0,0
3415,4322,111.77,0,0,0
3416,4323,111.77,0,-3,1065353216
3417,4324,111.77,0,0,0
3418,4325,279.73,3,0,0
3419,4327,279.73,3,0,0
3420,4328,279.73,3,0,0
3421,4329,279.73,3,0,1061158912
3422,4330,279.73,3,0,0
3423,4331,279.73,3,0,0
3424,4332,279.6,3,0,0
3425,4333,279.73,3,0,0
3426,4334,279.73,3,0,0
3427,4336,78.8,1,12,0
3428,4337,78.8,1,12,0
3429,4338,78.8,1,12,0
3430,4339,78.8,1,12,0
3431,4340,78.8,1,12,0
3432,4341,78.8,1,12,0
3433,4342,78.8,1,12,0
3434,4343,78.8,1,12,0
3435,4344,78.89,1,12,0
3436,4345,78.8,1,12,0
3437,4347,114.7,0,0,0
3438,4348,114.44,0,0,0
3439,4349,114.7,0,0,0
3440,4350,114.7,0,0,0
3441,4351,114.7,0,0,0
3442,4354,192.02,2,0,0
3443,4356,192.02,2,0,0
3444,4358,192.02,2,0,0
3445,4359,192.02,2,0,0
3446,4362,192.02,2,0,0
3447,4364,192.02,2,0,0
3448,4367,17.47,8,0,0
3449,4370,17.47,8,0,0
3450,4371,17.47,8,0,0
3451,4372,17.69,8,0,0
3452,4373,208.27,2,0,0
3453,4376,208.27,2,0,0
3454,4377,208.27,3,0,0
3455,4378,208.27,3,0,1065772646
3456,4380,208.27,3,0,0
3457,4381,208.27,2,0,0
3458,4382,262.59,3,0,0
3459,4385,262.59,3,0,0
3460,4386,262.59,3,0,0
3461,4387,262.59,3,0,0
3462,4388,262.59,3,0,0
3463,4389,262.59,3,0,0
3464,4390,262.59,3,0,0
3465,4391,236.83,2,0,0
3466,4394,236.83,2,0,0
3467,4395,236.83,3,0,0
3468,4396,236.83,3,0,1064346583
3469,4397,236.83,3,0,0
3470,4398,334.5,4,0,0
3471,4400,334.5,4,0,0
3472,4403,334.5,4,0,0
3473,4404,334.5,4,0,0
3474,4405,334.5,4,0,0
3475,4406,334.5,4,0,0
3476,4407,334.5,4,0,0
3477,4408,334.5,4,0,0
3478,4409,334.5,4,0,1059481190
3479,4410,334.5,4,0,0
3480,4411,334.5,4,0,0
3481,4412,183.27,2,0,0
3482,4413,182.6,2,0,0
3483,4415,182.6,2,0,0
3484,4417,182.6,2,0,0
3485,4418,123.75,7,0,0
3486,4419,182.6,4,0,0
3487,4420,182.6,4,0,0
3488,4421,182.6,4,0,0
3489,4422,182.6,2,0,0
3490,4423,182.6,2,0,0
3491,4424,182.6,2,0,0
3492,4425,182.6,2,0,0
3493,4426,182.6,2,0,0
3494,4427,182.76,2,0,0
3495,4428,124.09,0,0,0
3496,4429,154.84,2,0,0
3497,4430,182.76,0,0,0
3498,4431,182.76,2,0,0
3499,4432,182.76,2,0,0
3500,4433,182.76,2,0,0
3501,4434,182.6,2,0,0
3502,4435,182.76,2,0,0
3503,4436,182.76,2,0,0
3504,4437,124.09,0,0,0
3505,4438,119.46,0,0,0
3506,4440,119.46,0,0,0
3507,4441,119.46,0,0,0
3508,4442,154.84,2,0,0
3509,4443,164.79,2,0,0
3510,4444,119.46,7,0,0
3511,4445,119.46,0,0,0
3512,4448,119.46,0,0,0
3513,4450,119.46,0,0,0
3514,4453,119.46,0,0,0
3515,4455,119.46,2,0,0
3516,4456,119.46,0,0,0
3517,4457,119.46,0,0,0
3518,4458,119.46,0,0,0
3519,4459,119.46,0,0,0
3520,4460,119.46,2,0,0
3521,4461,119.46,0,0,0
3522,4462,164.79,2,0,0
3523,4463,170.86,2,0,0
3524,4464,119.69,0,0,0
3525,4466,119.69,0,0,0
3526,4468,160.13,2,0,0
3527,4469,160.13,2,0,0
3528,4470,154.84,2,0,0
3529,4471,116.02,0,0,0
3530,4472,116.02,0,0,0
3531,4473,217.8,2,0,0
3532,4474,217.8,2,0,0
3533,4475,217.8,2,0,0
3534,4476,217.8,2,0,0
3535,4477,154.84,2,0,0
3536,4478,116.02,2,0,0
3537,4479,116.02,0,0,0
3538,4480,116.02,3,0,0
3539,4481,116.02,3,0,1065353216
3540,4482,116.02,3,0,0
3541,4483,2,8,0,0
3542,4484,2,8,0,0
3543,4485,2,8,0,0
3544,4486,2,8,0,0
3545,4488,71.02,8,0,0
3546,4489,76.56,8,0,0
3547,4490,71.02,8,0,0
3548,4491,76.56,8,0,0
3549,4492,71.02,8,0,0
3550,4493,71.02,8,0,0
3551,4494,71.02,8,0,0
3552,4495,76.56,7,0,0
3553,4496,76.56,7,0,0
3554,4497,71.02,8,0,0
3555,4498,76.56,7,0,0
3556,4499,71.02,8,0,0
3557,4500,71.02,7,0,0
3558,4501,76.56,7,0,0
3559,4502,76.56,7,0,0
3560,4503,71.02,7,0,0
3561,4504,76.56,7,0,0
3562,4505,71.02,7,0,0
3563,4506,71.02,7,0,0
3564,4507,76.56,7,0,0
3565,4508,76.56,8,0,0
3566,4509,76.56,7,0,0
3567,4510,76.56,7,0,0
3568,4511,191.28,2,0,0
3569,4513,158.25,2,0,0
3570,4515,212.58,2,0,0
3571,4516,110,1,0,0
3572,4517,182.73,2,0,0
3573,4518,208,2,0,0
3574,4519,160.29,2,0,0
3575,4520,94.14,2,0,0
3576,4521,153.58,2,0,0
3577,4522,120.32,0,0,0
3578,4523,120.32,0,0,0
3579,4524,164.99,2,0,0
3580,4525,62.35,7,0,0
3581,4526,271.47,3,0,0
3582,4527,289.9,4,0,0
3583,4528,194.77,2,0,0
3584,4529,257.88,3,0,0
3585,4530,274.86,3,0,0
3586,4531,191.46,2,0,0
3587,4532,156.73,2,0,0
3588,4533,156.73,0,0,0
3589,4534,191.46,2,0,0
3590,4535,191.46,2,0,0
3591,4536,156.73,0,0,0
3592,4537,159.92,2,0,0
3593,4538,159.92,2,0,0
3594,4539,159.92,2,0,0
3595,4540,159.92,2,0,0
3596,4541,159.92,2,0,0
3597,4542,161.12,2,0,0
3598,4543,184.77,2,0,0
3599,4544,184.77,2,0,0
3600,4545,184.77,2,0,0
3601,4546,184.77,2,0,0
3602,4547,184.77,2,0,0
3603,4548,161.12,2,0,0
3604,4549,161.12,2,0,1066695393
3605,4550,159.92,2,0,0
3606,4551,159.92,2,0,1066695393
3607,4552,191.46,2,0,0
3608,4553,159.92,2,0,0
3609,4554,161.12,2,0,0
3610,4555,184.77,2,0,0
3611,4556,191.46,2,0,0
3612,4557,159.92,2,0,0
3613,4558,190.75,2,0,0
3614,4559,184.77,2,0,0
3615,4560,161.12,2,0,0
3616,4561,156.73,2,0,0
3617,4562,170.6,2,0,0
3618,4563,120.41,0,0,0
3619,4564,161.12,2,0,0
3620,4565,156.73,2,0,0
3621,4566,190.75,2,0,0
3622,4567,170.6,2,0,0
3623,4568,184.77,2,0,0
3624,4569,156.73,2,0,0
3625,4570,170.6,2,0,0
3626,4571,159.92,2,0,0
3627,4572,159.92,2,0,0
3628,4573,240,3,0,0
3629,4574,240,3,0,0
3630,4575,240,3,0,0
3631,4576,210,3,0,0
3632,4577,210,3,0,0
3633,4578,210,3,0,0
3634,4579,200,3,0,0
3635,4580,200,3,0,0
3636,4581,191.46,2,0,0
3637,4582,161.12,2,0,0
3638,4583,184.77,2,0,0
3639,4584,156.73,2,0,0
3640,4585,190.75,2,0,0
3641,4586,190.75,2,0,0
3642,4587,190.75,2,0,0
3643,4588,190.75,2,0,0
3644,4589,190.75,2,0,0
3645,4590,190.75,2,0,0
3646,4591,161.12,2,0,0
3647,4592,161.12,2,0,0
3648,4593,161.12,2,0,0
3649,4594,161.12,2,0,0
3650,4595,184.77,2,0,0
3651,4596,191.46,2,0,0
3652,4597,184.77,2,0,0
3653,4598,184.77,2,0,0
3654,4599,190.75,2,0,0
3655,4600,190.75,2,0,0
3656,4601,190.75,2,0,0
3657,4602,190.75,2,0,0
3658,4603,190.75,2,0,0
3659,4604,156.73,1,0,0
3660,4605,156.73,1,0,0
3661,4606,156.73,1,0,0
3662,4607,156.73,1,0,0
3663,4608,190.75,2,0,0
3664,4609,161.12,2,0,0
3665,4610,184.77,2,0,0
3666,4611,191.46,2,0,0
3667,4612,190.75,2,0,0
3668,4613,190.75,2,0,0
3669,4614,190.75,2,0,0
3670,4615,161.12,2,0,0
3671,4616,161.12,2,0,0
3672,4617,164.99,2,0,0
3673,4618,164.99,2,0,0
3674,4619,164.99,2,0,0
3675,4620,164.99,2,0,0
3676,4621,164.99,2,0,0
3677,4622,164.99,2,0,0
3678,4623,164.99,2,0,0
3679,4624,170.6,2,0,0
3680,4625,170.6,2,0,0
3681,4626,170.6,2,0,0
3682,4627,170.6,2,0,1066695393
3683,4628,170.6,2,0,0
