"rownum","Id","Animation","i32_24","i32_28","Stats"
578,"earthshatter_impact",[6651],1,2,""
579,"earthshatter_impact_exerted",[6659],1,2,""
580,"earthshatter_explosion",[4171],1,0,""
581,"earthshatter_explosion",[5276],1,1,""
582,"earthshatter_explosion",[6649],1,2,""
583,"earthshatter_crack","[4163,4164,4165,4166]",1,0,""
584,"earthshatter_crack","[5270,5271,5272]",1,1,""
585,"earthshatter_crack","[6641,6642,6643,6644]",1,2,""
586,"earthshatter_spike","[4243,4244,4245]",3,0,""
587,"earthshatter_spike","[5280,5281,5282]",3,1,""
588,"earthshatter_spike","[6653,6654]",3,2,""
589,"earthshatter_spike_exerted","[6657,6658]",1,2,""
590,"earthshatter_impact_ancestral",[4174],1,0,12066
591,"earthshatter_impact_ancestral",[5279],1,1,12066
592,"earthshatter_impact_ancestral",[6652],1,2,12066
593,"earthshatter_explosion_ancestral",[4172],1,0,12066
594,"earthshatter_explosion_ancestral",[5277],1,1,12066
595,"earthshatter_explosion_ancestral",[6650],1,2,12066
596,"earthshatter_crack_ancestral","[4167,4168,4169]",1,0,12066
597,"earthshatter_crack_ancestral","[5273,5274,5275]",1,1,12066
598,"earthshatter_crack_ancestral","[6645,6646,6647,6648]",1,2,12066
599,"earthshatter_spike_ancestral","[4246,4247,4248]",3,0,12066
600,"earthshatter_spike_ancestral","[5283,5284,5285]",3,1,12066
601,"earthshatter_spike_ancestral","[6655,6656]",3,2,12066
602,"ground_slam_impact",[367],1,0,""
603,"ground_slam_impact",[373],1,1,""
604,"ground_slam_impact",[559],1,2,""
605,"ground_slam_impact",[1153],1,3,""
606,"ground_slam_impact",[1233],1,4,""
607,"ground_slam_impact",[367],1,6,""
608,"ground_slam_impact",[5595],1,7,""
609,"ground_slam_impact",[6255],1,9,""
610,"ground_slam_impact",[6271],1,10,""
611,"ground_slam_clusters","[2173,2174,2175,2176]",1,0,""
612,"ground_slam_spikes","[370,371,372]",1,1,""
613,"ground_slam_spikes","[556,557,558]",1,2,""
614,"ground_slam_spikes","[1150,1151,1152]",1,3,""
615,"ground_slam_spikes","[1235,1236,1237]",1,4,""
616,"ground_slam_spikes","[1313,1314,1315,1316,1317]",1,5,""
617,"ground_slam_spikes","[364,365,366]",1,6,""
618,"ground_slam_clusters","[5596,5597,5598,5599]",1,7,""
619,"ground_slam_spikes","[5790,5791,5792,5793,5794]",1,8,""
620,"ground_slam_clusters","[6256,6257,6258,6259]",1,9,""
621,"ground_slam_clusters","[6272,6273,6274,6275]",1,10,""
622,"ground_slam_impact_ancestral",[4204],1,0,12066
623,"ground_slam_impact_ancestral",[5605],1,7,12066
624,"ground_slam_impact_ancestral",[6265],1,9,12066
625,"ground_slam_impact_ancestral",[6281],1,10,12066
626,"ground_slam_clusters_ancestral","[4205,4206,4207,4208]",1,0,12066
627,"ground_slam_clusters_ancestral","[5606,5607,5608,5609]",1,7,12066
628,"ground_slam_clusters_ancestral","[6267,6268,6269,6270]",1,9,12066
629,"ground_slam_clusters_ancestral","[6283,6284,6285,6286]",1,10,12066
630,"ice_crash_primary",[583],1,0,""
631,"ice_crash_primary",[4562],1,1,""
632,"ice_crash_secondary",[515],1,0,""
633,"ice_crash_secondary",[4560],1,1,""
634,"ice_crash_tertiary",[516],1,0,""
635,"ice_crash_tertiary",[4561],1,1,""
636,"ice_crash_primary_lite",[4432],1,0,""
637,"ice_crash_primary_lite",[4568],1,1,""
638,"ice_crash_secondary_lite",[4430],1,0,""
639,"ice_crash_secondary_lite",[4566],1,1,""
640,"ice_crash_tertiary_lite",[4431],1,0,""
641,"ice_crash_tertiary_lite",[4567],1,1,""
642,"ice_crash_primary_ancestral",[4354],1,0,12066
643,"ice_crash_primary_ancestral",[4563],1,1,12066
644,"ice_crash_secondary_ancestral",[4355],1,0,12066
645,"ice_crash_secondary_ancestral",[4564],1,1,12066
646,"ice_crash_tertiary_ancestral",[4356],1,0,12066
647,"ice_crash_tertiary_ancestral",[4565],1,1,12066
648,"leap_slam_leave_ground",[3150],1,10,""
649,"leap_slam_leave_ground",[3151],1,12,""
650,"leap_slam_leave_ground",[2999],1,19,""
651,"leap_slam_leave_ground",[3151],1,21,""
652,"leap_slam_leave_ground",[3469],1,22,""
653,"leap_slam_leave_ground",[3945],1,27,""
654,"leap_slam_leave_ground",[4215],1,30,""
655,"leap_slam_leave_ground",[4270],1,32,""
656,"leap_slam_leave_ground",[4284],1,33,""
657,"leap_slam_leave_ground",[4305],1,34,""
658,"leap_slam_leave_ground",[6070],1,37,""
659,"leap_slam_leave_ground",[7419],1,39,""
660,"leap_slam_hit_ground",[437],1,0,""
661,"leap_slam_hit_ground",[438],1,1,""
662,"leap_slam_hit_ground",[439],1,2,""
663,"leap_slam_hit_ground",[437],1,3,""
664,"leap_slam_hit_ground",[586],1,4,""
665,"leap_slam_hit_ground",[771],1,5,""
666,"leap_slam_hit_ground",[980],1,6,""
667,"leap_slam_hit_ground",[1014],1,7,""
668,"leap_slam_hit_ground",[1044],1,8,""
669,"leap_slam_hit_ground",[1592],1,9,""
670,"leap_slam_hit_ground",[1878],1,10,""
671,"leap_slam_hit_ground",[1995],1,11,""
672,"leap_slam_hit_ground",[437],1,12,""
673,"leap_slam_hit_ground",[2191],1,13,""
674,"leap_slam_hit_ground",[2396],1,14,""
675,"leap_slam_hit_ground",[1878],1,15,""
676,"leap_slam_hit_ground",[2657],1,16,""
677,"leap_slam_hit_ground",[2283],1,17,""
678,"leap_slam_hit_ground",[2960],1,18,""
679,"leap_slam_hit_ground",[3000],1,19,""
680,"leap_slam_hit_ground",[3081],1,20,""
681,"leap_slam_hit_ground",[3152],1,21,""
682,"leap_slam_hit_ground",[3470],1,22,""
683,"leap_slam_hit_ground",[437],1,23,""
684,"leap_slam_hit_ground",[3474],1,24,""
685,"leap_slam_hit_ground",[3494],1,25,""
686,"leap_slam_hit_ground",[2283],1,26,""
687,"leap_slam_hit_ground",[3946],1,27,""
688,"leap_slam_hit_ground",[3951],1,28,""
689,"leap_slam_hit_ground",[4031],1,29,""
690,"leap_slam_hit_ground",[4214],1,30,""
691,"leap_slam_hit_ground",[4216],1,31,""
692,"leap_slam_hit_ground",[4269],1,32,""
693,"leap_slam_hit_ground",[4283],1,33,""
694,"leap_slam_hit_ground",[4304],1,34,""
695,"leap_slam_hit_ground",[4718],1,35,""
696,"leap_slam_hit_ground",[4804],1,36,""
697,"leap_slam_hit_ground",[6069],1,37,""
698,"leap_slam_hit_ground",[6287],1,38,""
699,"leap_slam_hit_ground",[7420],1,39,""
700,"leap_slam_attach_ao",[7380],1,39,""
701,"leap_slam_leave_ground_ancestral",[2283],1,0,12066
702,"leap_slam_leave_ground_ancestral",[4462],1,10,12066
703,"leap_slam_leave_ground_ancestral",[2283],1,19,12066
704,"leap_slam_leave_ground_ancestral",[3151],1,21,12066
705,"leap_slam_leave_ground_ancestral",[4458],1,22,12066
706,"leap_slam_leave_ground_ancestral",[2283],1,25,12066
707,"leap_slam_leave_ground_ancestral",[2283],1,38,12066
708,"leap_slam_leave_ground_ancestral",[7421],1,39,12066
709,"leap_slam_hit_ground_ancestral",[4132],1,0,12066
710,"leap_slam_hit_ground_ancestral",[4461],1,10,12066
711,"leap_slam_hit_ground_ancestral",[4132],1,19,12066
712,"leap_slam_hit_ground_ancestral",[4460],1,21,12066
713,"leap_slam_hit_ground_ancestral",[4459],1,22,12066
714,"leap_slam_hit_ground_ancestral",[4457],1,25,12066
715,"leap_slam_hit_ground_ancestral",[6287],1,38,12066
716,"leap_slam_hit_ground_ancestral",[7422],1,39,12066
717,"leap_slam_male_audio_ancestral",[4266],1,0,12066
718,"leap_slam_male_audio_ancestral",[4266],1,10,12066
719,"leap_slam_male_audio_ancestral",[4266],1,19,12066
720,"leap_slam_male_audio_ancestral",[4266],1,21,12066
721,"leap_slam_male_audio_ancestral",[4266],1,22,12066
722,"leap_slam_male_audio_ancestral",[4266],1,25,12066
723,"leap_slam_male_audio_ancestral",[4266],1,38,12066
724,"leap_slam_female_audio_ancestral",[4434],1,0,12066
725,"leap_slam_female_audio_ancestral",[4434],1,10,12066
726,"leap_slam_female_audio_ancestral",[4434],1,19,12066
727,"leap_slam_female_audio_ancestral",[4434],1,21,12066
728,"leap_slam_female_audio_ancestral",[4434],1,22,12066
729,"leap_slam_female_audio_ancestral",[4434],1,25,12066
730,"leap_slam_female_audio_ancestral",[4434],1,38,12066
731,"perforate_blood_spike",[3039],1,0,""
732,"perforate_blood_impact",[3041],1,0,""
733,"perforate_sand_spike",[3040],1,0,""
734,"perforate_sand_centre_impact",[3043],1,0,""
735,"perforate_blood_centre_impact",[3042],1,0,""
736,"perforate_blood_spike_ancestral",[3034],1,0,12066
737,"perforate_blood_impact_ancestral",[3036],1,0,12066
738,"perforate_sand_spike_ancestral",[3035],1,0,12066
739,"perforate_sand_centre_impact_ancestral",[3038],1,0,12066
740,"perforate_blood_centre_impact_ancestral",[3037],1,0,12066
741,"sunder_pulse",[4130],3,0,""
742,"sunder_pulse",[4418],3,1,""
743,"sunder_pulse",[4130],3,5,""
744,"sunder_pulse",[4487],3,6,""
745,"sunder_cascade",[4128],1,0,""
746,"sunder_cascade",[4416],1,1,""
747,"sunder_cascade",[4128],1,5,""
748,"sunder_cascade",[4485],1,6,""
749,"sunder_start",[4129],1,0,""
750,"sunder_start",[4417],1,1,""
751,"sunder_start",[4129],1,5,""
752,"sunder_start",[4486],1,6,""
753,"sunder_pulse_ancestral",[4238],3,0,""
754,"sunder_pulse_ancestral",[4421],3,1,""
755,"sunder_pulse_ancestral",[4238],3,5,""
756,"sunder_pulse_ancestral",[4490],3,6,""
757,"sunder_cascade_ancestral",[4236],1,0,""
758,"sunder_cascade_ancestral",[4419],1,1,""
759,"sunder_cascade_ancestral",[4236],1,5,""
760,"sunder_cascade_ancestral",[4488],1,6,""
761,"sunder_start_ancestral",[4237],1,0,""
762,"sunder_start_ancestral",[4420],1,1,""
763,"sunder_start_ancestral",[4237],1,5,""
764,"sunder_start_ancestral",[4489],1,6,""
765,"tectonic_slam_core","[1894,1895]",1,0,""
766,"tectonic_slam_core","[1964,1963]",1,1,""
767,"tectonic_slam_core","[4297,4296]",1,2,""
768,"tectonic_slam_core","[4435,4436]",1,3,""
769,"tectonic_slam_edge_crack","[1896,1897,1898,1899]",1,0,""
770,"tectonic_slam_edge_crack","[1966,1965]",1,1,""
771,"tectonic_slam_edge_crack","[4299,4298]",1,2,""
772,"tectonic_slam_edge_crack","[4437,4438,4439,4440]",1,3,""
773,"tectonic_slam_explosion",[1901],1,0,""
774,"tectonic_slam_explosion",[1968],1,1,""
775,"tectonic_slam_explosion",[4300],1,2,""
776,"tectonic_slam_explosion",[4442],1,3,""
777,"tectonic_slam_shockwave",[1900],1,0,""
778,"tectonic_slam_shockwave",[1967],1,1,""
779,"tectonic_slam_shockwave",[4301],1,2,""
780,"tectonic_slam_shockwave",[4441],1,3,""
781,"tectonic_slam_core_ancestral","[4133,4134]",1,0,""
782,"tectonic_slam_core_ancestral","[4450,4451]",1,3,""
783,"tectonic_slam_edge_crack_ancestral","[4135,4136,4137,4138]",1,0,""
784,"tectonic_slam_edge_crack_ancestral","[4452,4453,4454,4455]",1,3,""
785,"tectonic_slam_explosion_ancestral",[4139],1,0,""
786,"tectonic_slam_explosion_ancestral",[4456],1,3,""
787,"tectonic_slam_core_lite","[4365,4366]",1,0,""
788,"tectonic_slam_core_lite","[4443,4444]",1,3,""
789,"tectonic_slam_edge_crack_lite","[4367,4368,4369,4370]",1,0,""
790,"tectonic_slam_edge_crack_lite","[4445,4446,4447,4448]",1,3,""
791,"tectonic_slam_explosion_lite",[4371],1,0,""
792,"tectonic_slam_explosion_lite",[4449],1,3,""
793,"cleave_slash",[2248],1,0,""
794,"cleave_slash",[686],1,1,""
795,"cleave_slash",[3329],1,5,""
796,"cleave_slash",[2248],1,6,""
797,"cleave_impact",[2249],1,0,""
798,"cleave_impact",[2249],1,6,""
799,"cleave_effect",[202],1,1,""
800,"cleave_effect",[1148],1,2,""
801,"cleave_effect",[2982],1,4,""
802,"cleave_sound",[160],1,0,""
803,"cleave_sound",[160],1,1,""
804,"cleave_sound",[160],1,2,""
805,"cleave_sound",[160],1,3,""
806,"cleave_sound",[160],1,4,""
807,"cleave_sound",[160],1,5,""
808,"cleave_sound",[286],1,6,""
809,"vaal_cleave_slash",[6863],1,0,""
810,"vaal_cleave_slash",[686],1,1,""
811,"vaal_cleave_slash",[3329],1,5,""
812,"vaal_cleave_slash",[2248],1,6,""
813,"vaal_cleave_reaper",[6862],1,0,""
814,"vaal_cleave_reaper",[6862],1,1,""
815,"blade_flurry_sound",[166],1,0,""
816,"blade_flurry_sound",[167],1,1,""
817,"blade_flurry_sound",[5700],1,3,""
818,"piety_reverse_cleave_sound",[160],1,0,""
819,"piety_reverse_cleave_sound",[286],1,1,""
820,"purge_hound_whirling_blades_sound",[166],1,0,""
821,"purge_hound_whirling_blades_sound",[167],1,1,""
822,"whirling_leap_sound",[166],1,0,""
823,"whirling_leap_sound",[167],1,1,""
824,"maligaro_blade_flurry_sound",[166],1,0,""
825,"maligaro_blade_flurry_sound",[167],1,1,""
826,"mortar_barrage_mine_explode",[3464],1,0,""
827,"mortar_barrage_mine_explode",[3545],1,1,""
828,"mortar_barrage_mine_explode",[5872],1,2,""
829,"mortar_barrage_mine_impact",[3445],1,0,""
830,"mortar_barrage_mine_impact",[3544],1,1,""
831,"mortar_barrage_mine_impact",[5871],1,2,""
832,"mine_lightning_explosion",[3446],1,0,""
833,"mine_lightning_explosion",[3542],1,1,""
834,"mine_lightning_explosion",[5873],1,2,""
835,"cold_projectile_mine_cast_effect",[3463],1,0,""
836,"cold_projectile_mine_cast_effect",[3543],1,1,""
837,"cold_projectile_mine_cast_effect",[5874],1,2,""
838,"poisonous_concoction_explode_base",[5876],1,0,""
839,"poisonous_concoction_explode_base_wall",[5877],1,0,""
840,"poisonous_concoction_explode_base_lite",[5876],1,0,""
841,"poisonous_concoction_explode_base_wall_lite",[5877],1,0,""
842,"poisonous_concoction_explode_base",[6511],1,1,""
843,"poisonous_concoction_explode_base_wall",[6512],1,1,""
844,"poisonous_concoction_explode_base_lite",[6511],1,1,""
845,"poisonous_concoction_explode_base_wall_lite",[6512],1,1,""
846,"poisonous_concoction_flask",[5913],1,0,""
847,"poisonous_concoction_flask",[6513],1,1,""
848,"poisonous_concoction_debris","[5914,5915,5916,5917]",1,0,""
849,"poisonous_concoction_debris","[6514,6515,6516,6517]",1,1,""
850,"poisonous_concoction_explode_base",[6783],1,2,""
851,"poisonous_concoction_explode_base_wall",[6784],1,2,""
852,"poisonous_concoction_explode_base_lite",[6783],1,2,""
853,"poisonous_concoction_explode_base_wall_lite",[6784],1,2,""
854,"poisonous_concoction_flask",[6785],1,2,""
855,"poisonous_concoction_debris","[6786,6787,6788,6789]",1,2,""
856,"glacial_cascade_effect",[368],1,0,""
857,"glacial_cascade_effect",[369],1,1,""
858,"glacial_cascade_effect",[2256],1,12,""
859,"glacial_cascade_effect",[4702],1,13,""
860,"glacial_cascade_final_effect",[4714],1,0,""
861,"glacial_cascade_final_effect",[4906],1,1,""
862,"glacial_cascade_final_effect",[4907],1,12,""
863,"glacial_cascade_final_effect",[4840],1,13,""
864,"glacial_cascade_lite_effect",[4799],1,0,""
865,"glacial_cascade_lite_final_effect",[4800],1,0,""
866,"glacial_cascade_old_animation",[368],1,0,""
867,"glacial_cascade_old_animation",[369],1,1,""
868,"glacial_cascade_old_animation",[509],1,2,""
869,"glacial_cascade_old_animation","[512,513]",1,3,""
870,"glacial_cascade_old_animation","[543,544]",1,4,""
871,"glacial_cascade_old_animation","[883,884]",1,5,""
872,"glacial_cascade_old_animation",[1022],1,6,""
873,"glacial_cascade_old_animation",[1107],1,7,""
874,"glacial_cascade_old_animation",[1533],1,8,""
875,"glacial_cascade_old_animation",[1534],1,9,""
876,"glacial_cascade_old_animation",[1575],1,10,""
877,"glacial_cascade_old_animation",[1846],1,11,""
878,"glacial_cascade_old_animation",[2256],1,12,""
879,"glacial_cascade_old_animation",[368],1,13,""
880,"glacial_cascade_old_animation",[5861],1,14,""
881,"arc_hit",[2181],1,0,""
882,"arc_hit",[143],1,1,""
883,"arc_hit",[143],1,2,""
884,"arc_hit",[143],1,3,""
885,"arc_hit",[143],1,4,""
886,"arc_hit",[2181],1,5,""
887,"arc_hit",[2183],1,6,""
888,"arc_hit",[2488],1,7,""
889,"arc_hit",[3452],1,9,""
890,"arc_hit",[143],1,11,""
891,"arc_hit",[5879],1,12,""
892,"arc_hit",[6249],1,13,""
893,"arc_hand",[4341],1,0,""
894,"arc_hand",[4341],1,10,""
895,"arc_ground_hit",[4342],1,0,""
896,"arc_ground_hit",[143],1,1,""
897,"arc_ground_hit",[143],1,2,""
898,"arc_ground_hit",[143],1,3,""
899,"arc_ground_hit",[143],1,4,""
900,"arc_ground_hit",[2181],1,5,""
901,"arc_ground_hit",[2183],1,6,""
902,"arc_ground_hit",[2488],1,7,""
903,"arc_ground_hit",[3452],1,9,""
904,"arc_ground_hit",[4342],1,10,""
905,"arc_ground_hit",[143],1,11,""
906,"chronomancer_warp_out",[5880],1,0,""
907,"chronomancer_warp_in",[5881],1,0,""
908,"chronomancer_surge",[5919],1,0,""
909,"flame_wall_cast",[4625],1,0,""
910,"flame_wall_cast",[5012],1,1,""
911,"flame_wall_cast",[5541],1,2,""
912,"flame_wall_cast",[5884],1,3,""
913,"flame_wall_projectile_buff",[4594],1,0,""
914,"flame_wall_projectile_buff",[5011],1,1,""
915,"flame_wall_projectile_buff",[5540],1,2,""
916,"flame_wall_projectile_buff",[5885],1,3,""
917,"flame_wall_ao",[7372],3,0,""
918,"flame_wall_ao",[7374],3,1,""
919,"flame_wall_ao",[7373],3,2,""
920,"flame_wall_ao",[7375],3,3,""
921,"plague_bearer_aura_start",[3492],3,0,""
922,"plague_bearer_aura_start",[5886],3,1,""
923,"plague_bearer_aura_start",[6539],3,2,""
924,"plague_bearer_aura_radius",[3434],3,0,""
925,"plague_bearer_aura_radius",[5887],3,1,""
926,"plague_bearer_aura_radius",[6540],3,2,""
927,"plague_bearer_max_poison",[3491],3,0,""
928,"plague_bearer_max_poison",[5888],3,1,""
929,"plague_bearer_max_poison",[6541],3,2,""
930,"plague_bearer_apply",[3490],3,0,""
931,"plague_bearer_apply",[5889],3,1,""
932,"plague_bearer_apply",[6542],3,2,""
933,"storm_brand_attached",[4478],3,0,""
934,"storm_brand_attached",[4483],3,1,""
935,"storm_brand_attached",[5893],3,2,""
936,"storm_brand_detached",[2505],3,0,""
937,"storm_brand_detached",[3414],3,1,""
938,"storm_brand_detached",[5894],3,2,""
939,"storm_brand_recall",[2604],3,0,""
940,"storm_brand_recall",[3419],3,1,""
941,"storm_brand_recall",[5890],3,2,""
942,"storm_brand_activation",[2603],3,0,""
943,"storm_brand_activation",[3418],3,1,""
944,"storm_brand_activation",[5891],3,2,""
945,"storm_brand_impact",[2507],3,0,""
946,"storm_brand_impact",[3416],3,1,""
947,"storm_brand_impact",[5895],3,2,""
948,"armageddon_brand_attached",[4479],3,0,""
949,"armageddon_brand_attached",[5897],3,2,""
950,"armageddon_brand_detached",[2571],3,0,""
951,"armageddon_brand_detached",[5898],3,2,""
952,"armageddon_brand_recall",[2606],3,0,""
953,"armageddon_brand_recall",[5890],3,2,""
954,"armageddon_brand_activation",[2605],3,0,""
955,"armageddon_brand_activation",[5891],3,2,""
956,"armageddon_brand_meteor",[2569],3,0,""
957,"armageddon_brand_meteor",[5899],3,2,""
958,"armageddon_brand_impact",[2570],3,0,""
959,"armageddon_brand_impact",[5900],3,2,""
960,"arcanist_brand_attached",[4480],3,0,""
961,"arcanist_brand_attached",[5901],3,2,""
962,"arcanist_brand_detached",[4114],3,0,""
963,"arcanist_brand_detached",[5902],3,2,""
964,"arcanist_brand_recall",[4117],3,0,""
965,"arcanist_brand_recall",[5890],3,2,""
966,"arcanist_brand_activation",[4116],3,0,""
967,"arcanist_brand_activation",[5891],3,2,""
968,"penance_brand_attached",[4481],3,0,""
969,"penance_brand_attached",[5903],3,2,""
970,"penance_brand_detached",[4155],3,0,""
971,"penance_brand_detached",[5904],3,2,""
972,"penance_brand_recall",[4158],3,0,""
973,"penance_brand_recall",[5890],3,2,""
974,"penance_brand_activation",[4157],3,0,""
975,"penance_brand_activation",[5891],3,2,""
976,"penance_brand_explosion",[4110],3,0,""
977,"penance_brand_explosion",[5905],3,2,""
978,"penance_brand_explosion_big",[4159],3,0,""
979,"penance_brand_explosion_big",[5906],3,2,""
980,"winter_brand_attached",[4482],3,0,""
981,"winter_brand_attached",[5908],3,2,""
982,"winter_brand_detached",[4261],3,0,""
983,"winter_brand_detached",[5909],3,2,""
984,"winter_brand_recall",[4264],3,0,""
985,"winter_brand_recall",[5890],3,2,""
986,"winter_brand_nova",[4265],3,0,""
987,"winter_brand_nova",[5910],3,2,""
988,"winter_brand_orb",[4288],3,0,""
989,"winter_brand_orb",[5911],3,2,""
990,"shield_charge_charge",[3331],1,0,""
991,"shield_charge_charge",[1355],1,2,""
992,"shield_charge_charge",[3331],1,3,""
993,"shield_charge_charge",[5239],1,4,""
994,"shield_charge_charge",[5921],1,5,""
995,"shield_charge_charge",[7363],1,6,""
996,"shield_charge_impact",[3330],1,0,""
997,"shield_charge_impact",[3376],1,2,""
998,"shield_charge_impact",[3330],1,3,""
999,"shield_charge_impact",[5241],1,4,""
1000,"shield_charge_impact",[5922],1,5,""
1001,"shield_charge_impact",[7364],1,6,""
1002,"shield_charge_shield_impact",[3333],1,0,""
1003,"shield_charge_shield_impact",[3420],1,2,""
1004,"shield_charge_shield_impact",[3333],1,3,""
1005,"shield_charge_shield_impact",[5242],1,4,""
1006,"shield_charge_shield_impact",[5923],1,5,""
1007,"shield_charge_shield_impact",[7365],1,6,""
1008,"shield_charge_ground",[921],1,0,""
1009,"shield_charge_ground",[1356],1,2,""
1010,"shield_charge_ground",[921],1,3,""
1011,"shield_charge_ground",[5240],1,4,""
1012,"shield_charge_ground",[5924],1,5,""
1013,"shield_charge_ground",[7366],1,6,""
1014,"shield_charge_final_nova",[3868],1,0,""
1015,"shield_charge_final_nova",[3869],1,2,""
1016,"shield_charge_final_nova",[3868],1,3,""
1017,"shield_charge_final_nova",[5243],1,4,""
1018,"shield_charge_final_nova",[5925],1,5,""
1019,"shield_charge_final_nova",[7367],1,6,""
1020,"shield_charge_kickup",[3332],1,0,""
1021,"shield_charge_kickup",[3332],1,3,""
1022,"shield_charge_kickup",[5252],1,4,""
1023,"shield_charge_kickup",[5926],1,5,""
1024,"shield_charge_kickup",[7368],1,6,""
1025,"shield_charge_no_charge_audio",[3385],1,0,""
1026,"shield_charge_no_charge_audio",[3385],1,2,""
1027,"shield_charge_no_charge_audio",[3385],1,3,""
1028,"shield_charge_no_charge_audio",[3385],1,4,""
1029,"shield_charge_no_charge_audio",[3385],1,5,""
1030,"shield_charge_no_charge_audio",[3385],1,6,""
1031,"shield_charge_shield_override",[5244],1,4,""
1032,"shield_charge_shield_override",[5927],1,5,""
1033,"shield_charge_shield_override",[7369],1,6,""
1034,"shield_charge_charge",[8105],1,7,""
1035,"shield_charge_impact",[8104],1,7,""
1036,"shield_charge_shield_impact",[8107],1,7,""
1037,"shield_charge_ground",[8108],1,7,""
1038,"shield_charge_final_nova",[8111],1,7,""
1039,"shield_charge_kickup",[8106],1,7,""
1040,"shield_charge_no_charge_audio",[3385],1,7,""
1041,"barrage_bow",[3582],1,0,""
1042,"barrage_bow",[3582],1,1,""
1043,"barrage_bow",[3829],1,2,""
1044,"barrage_bow",[313],1,3,""
1045,"barrage_wand",[3682],1,0,""
1046,"barrage_wand",[3682],1,1,""
1047,"barrage_wand",[3829],1,2,""
1048,"barrage_wand",[313],1,3,""
1049,"barrage_fire_bow",[3582],1,0,""
1050,"barrage_fire_bow",[3582],1,1,""
1051,"barrage_fire_bow",[3830],1,2,""
1052,"barrage_fire_bow",[3593],1,3,""
1053,"barrage_fire_wand",[3682],1,0,""
1054,"barrage_fire_wand",[3682],1,1,""
1055,"barrage_fire_wand",[3830],1,2,""
1056,"barrage_fire_wand",[3593],1,3,""
1057,"barrage_pierce_bow",[3583],1,0,""
1058,"barrage_pierce_wand",[3583],1,0,""
1059,"flame_dash",[536],1,0,""
1060,"flame_dash",[1468],1,1,""
1061,"flame_dash",[536],1,2,""
1062,"flame_dash",[1622],1,3,""
1063,"flame_dash",[1645],1,4,""
1064,"flame_dash",[2215],1,5,""
1065,"flame_dash",[2595],1,6,""
1066,"flame_dash",[3006],1,7,""
1067,"flame_dash",[3558],1,8,""
1068,"flame_dash",[3886],1,9,""
1069,"flame_dash",[4112],1,10,""
1070,"flame_dash",[4513],1,11,""
1071,"flame_dash",[6083],1,12,""
1072,"flame_dash",[6339],1,13,""
1073,"flame_dash",[7370],1,14,""
1074,"flame_dash_ghost_effect",[3007],1,7,""
1075,"virulent_arrow_bloom",[2311],3,0,""
1076,"virulent_arrow_bloom",[2320],3,1,""
1077,"virulent_arrow_bloom",[6136],3,2,""
1078,"virulent_arrow_bloom",[6233],3,3,""
1079,"virulent_arrow_release",[2313],1,0,""
1080,"virulent_arrow_release",[2323],1,1,""
1081,"virulent_arrow_release",[6139],1,2,""
1082,"virulent_arrow_release",[6236],1,3,""
1083,"virulent_arrow_on_max_charges",[2312],1,0,""
1084,"virulent_arrow_on_max_charges",[2324],1,1,""
1085,"virulent_arrow_on_max_charges",[6140],1,2,""
1086,"virulent_arrow_on_max_charges",[6237],1,3,""
1087,"virulent_arrow_base",[2315],1,0,""
1088,"virulent_arrow_base",[2327],1,1,""
1089,"virulent_arrow_base",[6143],1,2,""
1090,"virulent_arrow_base",[6240],1,3,""
1091,"virulent_arrow_pierce_main",[2316],1,0,""
1092,"virulent_arrow_pierce_main",[2321],1,1,""
1093,"virulent_arrow_pierce_main",[6137],1,2,""
1094,"virulent_arrow_pierce_main",[6234],1,3,""
1095,"virulent_arrow_pierce_not_main",[2317],1,0,""
1096,"virulent_arrow_pierce_not_main",[2322],1,1,""
1097,"virulent_arrow_pierce_not_main",[6138],1,2,""
1098,"virulent_arrow_pierce_not_main",[6235],1,3,""
1099,"virulent_arrow_roots",[2318],1,0,""
1100,"virulent_arrow_roots",[2325],1,1,""
1101,"virulent_arrow_roots",[6141],1,2,""
1102,"virulent_arrow_roots",[6238],1,3,""
1103,"virulent_arrow_on_max_charges_sound",[2319],1,0,""
1104,"virulent_arrow_on_max_charges_sound",[2319],1,1,""
1105,"virulent_arrow_on_max_charges_sound",[2319],1,2,""
1106,"virulent_arrow_on_max_charges_sound",[2319],1,3,""
1107,"virulent_arrow_channel_effect",[2314],1,0,""
1108,"virulent_arrow_channel_effect",[2326],1,1,""
1109,"virulent_arrow_channel_effect",[6142],1,2,""
1110,"virulent_arrow_channel_effect",[6239],1,3,""
1111,"blight_channel_cone",[1117],1,0,""
1112,"blight_channel_cone",[3400],1,1,""
1113,"blight_channel_cone",[5392],1,2,""
1114,"blight_channel_cone",[5396],1,3,""
1115,"blight_channel_cone",[5550],1,4,""
1116,"blight_channel_cone_attach",[3401],1,1,""
1117,"blight_channel_hand",[863],1,0,""
1118,"blight_channel_hand",[5391],1,2,""
1119,"blight_channel_hand",[5395],1,3,""
1120,"blight_channel_hand",[5549],1,4,""
1121,"blight_channel_particles",[1119],1,0,""
1122,"blight_channel_particles",[5393],1,2,""
1123,"blight_channel_particles",[5397],1,3,""
1124,"blight_channel_particles",[5587],1,4,""
1125,"blight_channel_horror",[862],3,0,""
1126,"blight_channel_horror",[3430],3,1,""
1127,"blight_channel_horror",[5394],3,2,""
1128,"blight_channel_horror",[5398],3,3,""
1129,"blight_channel_horror",[5551],3,4,""
